,longitude,latitude,usage
Washington Pl & Broadway,-73.99404649,40.72903917,82426
Broadway & W 56 St,-73.98192338,40.7652654,81453
Kent Ave & N 7 St,-73.96165072917938,40.72036775298455,79903
Liberty St & Broadway,-74.01043382,40.70905623,79899
W 13 St & 5 Ave,-73.99453948,40.73543934,79761
Central Park West & W 68 St,-73.97782542,40.7734066,79441
W 47 St & 10 Ave,-73.99301222,40.76269882,79371
Bank St & Hudson St,-74.00618026,40.73652889,79194
Broadway & W 36 St,-73.98765428,40.75097711,79009
Howard St & Centre St,-73.99973337,40.71910537,78865
1 Ave & E 62 St,-73.96094022,40.7612274,78606
N 6 St & Bedford Ave,-73.95850939,40.71745169,77827
W 26 St & 10 Ave,-74.002950346,40.749717753,77445
Forsyth St & Canal St,-73.99422366,40.7158155,77393
West Thames St,-74.01713445,40.70834698,77107
W 46 St & 11 Ave,-73.99667444,40.76341379,77094
W 17 St & 8 Ave,-74.00149746,40.74177603,77082
E 6 St & Avenue B,-73.98185424,40.72453734,76610
W 52 St & 11 Ave,-73.99392888,40.76727216,76596
E 55 St & 3 Ave,-73.96865397691727,40.75899655960512,75935
W 37 St & 5 Ave,-73.98338988,40.75038009,75796
Peck Slip & Front St,-74.00167,40.707873,75641
E 27 St & 1 Ave,-73.976806,40.739445,75093
W 34 St & 11 Ave,-74.0021163,40.75594159,74788
E 25 St & 1 Ave,-73.97738662,40.7381765,74457
W 67 St & Broadway,-73.98266566,40.77492513,74438
Lispenard St & Broadway,-74.00247214,40.71939226,74360
W 53 St & 10 Ave,-73.99061728,40.76669671,74248
1 Ave & E 78 St,-73.9535166,40.77140426,73935
Metropolitan Ave & Bedford Ave,-73.96024116,40.71534825,73814
Watts St & Greenwich St,-74.00965965,40.72405549,73618
9 Ave & W 28 St,-73.99923384189606,40.74937024193277,73522
Fulton St & Broadway,-74.009447,40.711066,73310
E 19 St & 3 Ave,-73.98473765,40.73624527,73141
Hanson Pl & Ashland Pl,-73.97790759801863,40.68506807308177,72833
Bayard St & Baxter St,-73.99974372,40.71602118,72636
MacDougal St & Washington Sq,-73.99852205,40.73226398,72068
Broadway & W 51 St,-73.98336183,40.76228826,71810
Central Park West & W 85 St,-73.96961715,40.78472675,71244
Murray St & West St,-74.013012,40.7149787,71020
W 43 St & 10 Ave,-73.99461843,40.76009437,70615
S 5 Pl & S 4 St,-73.960876,40.710451,70472
E 55 St & 2 Ave,-73.96603308,40.75797322,69957
Broadway & W 53 St,-73.98268129,40.76344058,69120
E 85 St & 3 Ave,-73.95407149,40.77801203,68837
Old Fulton St,-73.99383605,40.70277159,68719
Mercer St & Spring St,-73.99949601,40.72362738,68707
E 45 St & 3 Ave,-73.97282625,40.75255434,68580
E 9 St & Avenue C,-73.97768752,40.72521311,68501
Grand St & Greene St,-74.00234737,40.72165481,68008
5 Ave & E 78 St,-73.96427392959595,40.77632142182271,67553
Wythe Ave & Metropolitan Ave,-73.963198,40.716887,65432
E 52 St & 2 Ave,-73.967416,40.756014,64952
E 16 St & Irving Pl,-73.98797392845154,40.735367055605394,64782
York St & Jay St,-73.98656928,40.7014851,64091
Bank St & Washington St,-74.00859207,40.7361967,63904
E 2 St & 2 Ave,-73.99069656,40.72502876,63513
E 41 St & Madison Ave,-73.97992193698882,40.752165280621966,63190
Henry St & Grand St,-73.981346,40.714215,62998
E 10 St & 5 Ave,-73.99510132,40.73331967,62964
Bergen St & Smith St,-73.99063168,40.6867443,62843
E 40 St & 5 Ave,-73.9816324043,40.752062307,62701
W 55 St & 6 Ave,-73.9783501625061,40.76309387270797,62392
E 51 St & Lexington Ave,-73.97207836,40.75714758,62250
Division St & Bowery,-73.9970468,40.71413089,61540
Washington Pl & 6 Ave,-74.00026394,40.73224119,61325
South St & Whitehall St,-74.01234218,40.70122128,61102
W Broadway & Spring St,-74.00154702,40.72490985,61007
Rivington St & Chrystie St,-73.9919254,40.72110063,60952
1 Ave & E 44 St,-73.96905301,40.75001986,60373
N 8 St & Driggs Ave,-73.95600096,40.71774592,60305
Greenwich St & Hubert St,-74.010065,40.721319,59193
E 72 St & York Ave,-73.95348296,40.76663814,58728
Clinton St & Grand St,-73.9870295,40.71559509,58640
W 11 St & 6 Ave,-73.99800419,40.73532427,58636
E 35 St & 3 Ave,-73.977885,40.746524,58458
E 11 St & Broadway,-73.99158043,40.73261787,58107
Riverside Blvd & W 67 St,-73.98888587951659,40.777507027547976,57307
W 54 St & 9 Ave,-73.98690506,40.76584941,56930
Milton St & Franklin St,-73.95779,40.72906,56588
Central Park West & W 76 St,-73.97374737,40.77896784,56347
S 4 St & Wythe Ave,-73.96590294,40.71285887,56289
W 45 St & 6 Ave,-73.98257732391357,40.75668720603179,56239
Front St & Washington St,-73.98940236,40.70255088,55995
Norfolk St & Broome St,-73.98802084,40.7172274,55966
W 13 St & 7 Ave,-73.99994661,40.73781509,55451
Amsterdam Ave & W 82 St,-73.97667321,40.78524672,55334
W 56 St & 10 Ave,-73.988639,40.768254,55230
Cathedral Pkwy & Broadway,-73.96699104,40.804213,54887
W 52 St & 9 Ave,-73.98789473,40.76461837,54740
E 53 St & Madison Ave,-73.97402311,40.7597108,54724
Leonard St & Church St,-74.005549,40.717571,54684
E 47 St & 2 Ave,-73.97032517,40.75323098,54134
Riverside Dr & W 72 St,-73.98562431335449,40.78057799010334,53964
Hudson St & Reade St,-74.0091059,40.71625008,53644
Amsterdam Ave & W 79 St,-73.9786517,40.7829391,53376
Pike St & E Broadway,-73.99293911,40.71406667,53345
Centre St & Worth St,-74.00234482,40.71494807,53067
Franklin St & W Broadway,-74.00666661,40.71911552,53060
Cliff St & Fulton St,-74.00530063,40.70823502,52921
Central Park W & W 96 St,-73.964839,40.79127,52461
Warren St & Church St,-74.00910627,40.71473993,52083
Bedford Ave & Nassau Ave,-73.95212324,40.72311651,51704
W 70 St & Amsterdam Ave,-73.98288594,40.77748046,51564
John St & William St,-74.00722156,40.70862144,51103
Grand Army Plaza & Plaza St West,-73.97087984,40.6729679,50841
E 14 St & Avenue B,-73.97772429,40.72938685,50660
E 2 St & Avenue C,-73.98085795,40.7208736,50651
DeKalb Ave & Hudson Ave,-73.981013,40.689888,50363
Bus Slip & State St,-74.013942,40.701907,50143
Vernon Blvd & 50 Ave,-73.95411749,40.74232744,49818
E 48 St & 3 Ave,-73.971878855,40.7546011026,49659
Reade St & Broadway,-74.00562789,40.71450451,49517
Lawrence St & Willoughby St,-73.98631746,40.69236178,48989
W 76 St & Columbus Ave,-73.97728532552719,40.7801839724239,48737
Berry St & N 8 St,-73.95852515,40.7190095,48530
Front St & Maiden Ln,-74.00612572,40.70530954,48524
Clark St & Henry St,-73.99344559,40.69760127,47896
Duane St & Greenwich St,-74.0104554,40.71748752,47464
W 59 St & 10 Ave,-73.988038,40.770513,47446
Fulton St & Adams St,-73.98949474096298,40.69241829257847,47351
E 59 St & Madison Ave,-73.97109243,40.76350532,47199
Pearl St & Hanover Square,-74.00926027,40.7047177,46837
St James Pl & Oliver St,-73.99851193,40.71307916,46004
3 Ave & E 62 St,-73.96526895,40.76312584,45916
Perry St & Bleecker St,-74.00483091,40.73535398,45124
Maiden Ln & Pearl St,-74.00731853,40.70706456,44782
Clinton St & Joralemon St,-73.99337909,40.69239502,44356
W 82 St & Central Park West,-73.97137,40.78275,43767
West Drive & Prospect Park West,-73.97945255041122,40.6610633719006,43642
5 Ave & E 63 St,-73.971518,40.766368,43065
Murray St & Greenwich St,-74.01122331619263,40.71485150526252,42914
Queens Plaza North & Crescent St,-73.94073717,40.75110165,42879
Plaza St West & Flatbush Ave,-73.97111473,40.6750207,42863
Broadway & W 37 St,-73.98753523,40.75172632,42645
W 95 St & Broadway,-73.971888,40.7937704,42345
Dean St & 4 Ave,-73.97895137,40.68312489,42088
E 5 St & Avenue C,-73.97995466,40.72299208,42025
E 91 St & 2 Ave,-73.94965589046478,40.78112229934166,41955
Court St & State St,-73.99203074,40.6902375,41871
Harrison St & Hudson St,-74.0090009,40.71870987,41801
Willoughby St & Fleet St,-73.9813018,40.69196566,41697
William St & Pine St,-74.00887308,40.70717936,41662
E 55 St & Lexington Ave,-73.97031366,40.75968085,41608
Avenue D & E 3 St,-73.97793172,40.72082834,41571
W 84 St & Columbus Ave,-73.97283406,40.78499979,41347
Clinton Ave & Myrtle Ave,-73.968896,40.693261,41326
E 51 St & 1 Ave,-73.96592976,40.75455731,41163
Graham Ave & Conselyea St,-73.944507,40.715143,41126
Jay St & Tech Pl,-73.987167,40.695065,41119
E 53 St & 3 Ave,-73.96930575370789,40.75763227739443,40749
W 39 St & 9 Ave,-73.99372222,40.75645824,40522
Catherine St & Monroe St,-73.99682619,40.71117444,40106
Hicks St & Montague St,-73.99595065,40.69512845,40001
W 78 St & Broadway,-73.98093133,40.78339981,39789
Atlantic Ave & Furman St,-73.9999786,40.69165183,39695
E 58 St & 1 Ave,-73.96226227283478,40.75892386377695,39638
Columbus Ave & W 95 St,-73.968087,40.7919557,39636
Broadway & Berry St,-73.96525063,40.71044554,39452
Cadman Plaza E & Red Cross Pl,-73.98971773,40.69991755,39144
Rivington St & Ridge St,-73.98329859,40.71850211,39028
W 106 St & Central Park West,-73.9605909006,40.7981856,38973
W 15 St & 10 Ave,-74.00747358798981,40.74275382865903,38802
W 84 St & Broadway,-73.977112,40.7867947,38752
Cooper Square & Astor Pl,-73.99075269699097,40.72951496224949,38217
S 3 St & Bedford Ave,-73.96264403,40.71260486,38185
Columbia St & Rivington St,-73.98016555,40.71739973,38063
E 81 St & York Ave,-73.94989233,40.7728384,38056
E 6 St & Avenue D,-73.97668709,40.72228087,37499
Old Slip & Front St,-74.00838676,40.7037992,37239
E 47 St & 1 Ave,-73.96784384,40.75206862,37154
E 74 St & 1 Ave,-73.95482273,40.7689738,36942
E 88 St & 1 Ave,-73.9488134,40.778301,36873
Henry St & Atlantic Ave,-73.99612349,40.69089272,36845
W 100 St & Broadway,-73.97041192,40.7973721,36702
Water - Whitehall Plaza,-74.0127234,40.70255065,36579
E 71 St & 1 Ave,-73.95622730255127,40.76703432309872,36574
Riverside Dr & W 82 St,-73.98128127,40.78720869,36287
2 Ave & E 96 St,-73.9471673,40.7839636,36233
Kent Ave & S 11 St,-73.96841526031494,40.707644944175705,36119
Greenpoint Ave & Manhattan Ave,-73.95394,40.73026,35791
Bialystoker Pl & Delancey St,-73.98261206,40.71622644,35582
Meserole Ave & Manhattan Ave,-73.95299117,40.72708584,35505
Bond St & Fulton St,-73.98304268717766,40.68962188790333,35364
W 64 St & West End Ave,-73.98753759,40.77452835,35094
Central Park West & W 100 St,-73.9635556,40.793393,35064
Madison St & Clinton St,-73.98776323,40.71269042,35000
W Broadway & Spring Street,-74.00165855884552,40.72494672359416,34568
Pearl St & Anchorage Pl,-73.98765762,40.70281858,34458
Union Ave & N 12 St,-73.95242,40.71924,34431
W 92 St & Broadway,-73.9739,40.7921,34429
E 89 St & 3 Ave,-73.9521667,40.7806284,34346
E 80 St & 2 Ave,-73.9543953537941,40.77391390238118,34273
W 74 St & Columbus Ave,-73.97754961,40.7785669,34236
Lexington Ave & E 63 St,-73.96648977,40.76440023,34155
Madison St & Montgomery St,-73.984844,40.713126,34044
E 97 St & Madison Ave,-73.953559,40.787801,34038
Cherry St,-73.97948148,40.71219906,33944
Madison Ave & E 82 St,-73.96069399,40.7781314,33710
E 84 St & Park Ave,-73.95772073,40.77862688,33292
E 81 St & 3 Ave,-73.9567526,40.77573034,33063
Broadway & W 25 St,-73.98918628692627,40.74286877312112,32868
5 Ave & E 103 St,-73.95249933,40.7922553,32844
Riverside Dr & W 78 St,-73.98362492,40.78414472,32807
Carroll St & Smith St,-73.99475825,40.680611,32746
W 89 St & Columbus Ave,-73.97041561,40.7882213,32652
E 72 St & Park Ave,-73.96409422159195,40.77118287540658,32473
E 85 St & York Ave,-73.94803392,40.77536905,32372
Duffield St & Willoughby St,-73.9842844,40.69221589,32272
Market St & Cherry St,-73.99400398,40.71076228,32271
Pike St & Monroe St,-73.99193043,40.71173107,31987
Lafayette Ave & Fort Greene Pl,-73.976682,40.68691865,31832
Nassau Ave & Russell St,-73.94434,40.72557,31710
State St & Smith St,-73.98912867,40.68926942,31346
Broadway & Roebling St,-73.96063148975372,40.70924826276157,30925
Atlantic Ave & Fort Greene Pl,-73.97632328,40.68382604,30906
Stanton St & Mangin St,-73.97628939,40.71782143,30905
5 Ave & E 93 St,-73.957481,40.7857851,30684
Macon St & Nostrand Ave,-73.9500479759,40.6809833854,30518
Huron St & Franklin St,-73.95826,40.73266,30501
Broad St & Bridge St,-74.01167797,40.70365182,30448
Cadman Plaza E & Tillary St,-73.99014892,40.69597683,30366
E 76 St & Park Ave,-73.96222088,40.773763,30134
Schermerhorn St & Court St,-73.99183362722397,40.69102925677968,30013
Willoughby Ave & Hall St,-73.96536851,40.69196035,29932
Fulton St & William St,-74.00653609,40.70955958,29806
Amsterdam Ave & W 66 St,-73.98470567,40.7746671,29708
West End Ave & W 94 St,-73.974124,40.7941654,29655
E 75 St & 3 Ave,-73.95772297,40.77112927,29621
Metropolitan Ave & Meeker Ave,-73.95234386,40.71413311,29578
DeKalb Ave & Vanderbilt Ave,-73.96885458,40.68940747,29379
Montrose Ave & Bushwick Ave,-73.94016171,40.70767788,29355
E 102 St & 1 Ave,-73.94164802,40.7869946,29349
7 Ave & Park Pl,-73.97324283,40.6776147,29307
5 Ave & 3 St,-73.98352355,40.6728155,29262
Berkeley Pl & 7 Ave,-73.97523209452629,40.675146838709786,29258
3 St & Prospect Park West,-73.97363831,40.668132,29242
India St & Manhattan Ave,-73.9550858,40.73232194,29113
Johnson St & Gold St,-73.98362464,40.69474881,29036
Grand St & Havemeyer St,-73.95698119,40.71286844,28965
Cadman Plaza West & Montague St,-73.990539,40.69383,28882
E 44 St & 2 Ave,-73.97138714790344,40.75118387463277,28830
Henry St & Degraw St,-73.99917254,40.6847514,28802
Avenue D & E 8 St,-73.97574813,40.72368361,28724
N 12 St & Bedford Ave,-73.95484712,40.72079821,28714
6 Ave & Spring St,-74.00412082672119,40.7252556952547,28493
Adelphi St & Myrtle Ave,-73.97178913,40.69308257,28307
Banker St & Meserole Ave,-73.95621,40.72606,28295
Fulton St & Washington Ave,-73.964915,40.683048,28269
E 89 St & York Ave,-73.946041,40.7779453,28049
Carlton Ave & Flushing Ave,-73.973736,40.697787,28013
Fulton St & Rockwell Pl,-73.979382,40.688226,28000
Hope St & Union Ave,-73.95141312,40.71167351,27964
Riverside Dr & W 104 St,-73.9711457439,40.8013434,27684
E 65 St & 2 Ave,-73.96222069859505,40.76471851944339,27578
W 87 St  & Amsterdam Ave,-73.9747,40.78839,27225
Roebling St & N 4 St,-73.95739,40.71469,26825
Driggs Ave & N Henry St,-73.94308,40.72325,26534
Washington Ave & Park Ave,-73.96751037,40.69610226,26489
Myrtle Ave & Lewis Ave,-73.93756926,40.69681963,26327
46 Ave & 5 St,-73.95451,40.74731,26182
Brooklyn Bridge Park - Pier 2,-73.99712,40.69878,26166
E 110 St & Madison Ave,-73.94782145,40.7961535,26134
McGuinness Blvd & Eagle St,-73.95284,40.73555,26080
Cumberland St & Lafayette Ave,-73.97265183,40.68753406,25646
DeKalb Ave & S Portland Ave,-73.97493121,40.68981035,25563
3 St & 3 Ave,-73.98775226,40.6750705,25367
Nassau Ave & Newell St,-73.94752621650696,40.724812564400175,25324
Clinton Ave & Flushing Ave,-73.96986848,40.69794,25296
E 76 St & 3 Ave,-73.95842134952545,40.772248537721744,25264
Stagg St & Union Ave,-73.95095259,40.70877084,25210
Union St & 4 Ave,-73.98282002,40.6772744,25060
E 12 St & Avenue B,-73.97881150245667,40.728048571362606,24889
Emerson Pl & Myrtle Ave,-73.96223558,40.69363137,24812
Lafayette Ave & St James Pl,-73.9647628,40.68851534,24718
E 67 St & Park Ave,-73.96592080593109,40.76780080148132,24705
Bergen St & Flatbush Ave,-73.97567331790923,40.680944723477296,24561
Clinton St & Tillary St,-73.991218,40.696192,24504
E 68 St & 3 Ave,-73.96224617958069,40.76712840349542,24455
W 88 St & West End Ave,-73.97718340158461,40.79025417330419,24385
Driggs Ave & Lorimer St,-73.9504154,40.72179134,24204
Lefferts Pl & Franklin Ave,-73.9557689392,40.680342423,24017
Laight St & Hudson St,-74.00771779,40.72185379,23986
1 Ave & E 94 St,-73.94594,40.7817212,23898
W 90 St & Amsterdam Ave,-73.97288918495178,40.79017948095081,23756
3 St & 7 Ave,-73.97839676,40.6703837,23698
3 Ave & E 71 St,-73.96119945,40.76873687,23315
E 84 St & 1 Ave,-73.95068615,40.77565541,23257
44 Dr & Jackson Ave,-73.9432635,40.74718234,23137
W 100 St & Manhattan Ave,-73.9645,40.795,23029
Lafayette Ave & Classon Ave,-73.96023854,40.68900443,22993
Warren St & Court St,-73.99383324,40.686371,22943
Baltic St & 5 Ave,-73.97854971,40.6795766,22911
E 91 St & Park Ave,-73.955327,40.7835016,22821
Kane St & Clinton St,-73.99645295,40.6861758,22615
N 11 St & Wythe Ave,-73.95782357,40.72153267,22590
Congress St & Clinton St,-73.99520919,40.6881529,22547
W 106 St & Amsterdam Ave,-73.9664492472,40.8008363,22461
Devoe St & Lorimer St,-73.9491033554077,40.71335226222875,22407
Prospect Park West & 8 St,-73.97637605667114,40.66514681533792,22388
Avenue D & E 12 St,-73.97422494,40.72580614,22275
Front St & Gold St,-73.982578,40.70224,22183
Bond St & Schermerhorn St,-73.98410637,40.68807003,21884
Carroll St & 5 Ave,-73.9814832,40.6751622,21829
45 Rd & 11 St,-73.94977234,40.74708586,21792
Richardson St & N Henry St,-73.94223690032959,40.71907891179564,21452
Carroll St & 6 Ave,-73.9787282,40.6740886,21423
Douglass St & 3 Ave,-73.98432695,40.6802133,21365
Fulton St & Grand Ave,-73.9614583,40.68223166,21351
E 88 St & Park Ave,-73.95595908164978,40.781410700190015,20879
Central Park West & W 102 St,-73.96186,40.795346,20742
Columbia St & Degraw St,-74.00242364,40.6859296,20727
Bushwick Ave & Powers St,-73.94100005,40.71247661,20697
Washington Park,-73.9737299,40.6917823,20688
Broadway & W 39 St,-73.98721619,40.75299641,20654
Henry St & Poplar St,-73.991454,40.700469,20414
E 78 St & 2 Ave,-73.95577801,40.7727966,20386
Clinton St & Union St,-73.99785267,40.6831164,20290
Columbia St & Kane St,-74.0016256,40.68763155,20287
Clinton St & 4 Place,-74.00014502,40.6783563,20235
S Portland Ave & Hanson Pl,-73.97431458,40.68539567,20229
Franklin St & Dupont St,-73.95866,40.73564,20004
Douglass St & 4 Ave,-73.98154004,40.6792788,19553
E 60 St & York Ave,-73.959223,40.759107,19476
W 14 St & The High Line,-74.00803013,40.74195138,19436
6 Ave & 9 St,-73.98377641,40.668127,19359
St James Pl & Pearl St,-74.00016545,40.71117416,19354
Prospect Pl & 6 Ave,-73.97519523,40.6793307,19207
Bond St & Bergen St,-73.98620772,40.6849668,19095
Smith St & 9 St,-73.99785768,40.6746957,19080
3 Ave & E 72 St,-73.96060712,40.7699426,19048
West End Ave & W 107 St,-73.9681805305,40.8021174,19030
Union St & Nevins St,-73.98765474557877,40.67909799721684,18985
Carroll St & Columbia St,-74.00348559,40.6830456,18941
Monroe St & Bedford Ave,-73.95380904,40.6851443,18825
S 4 St & Rodney St,-73.95608,40.70934,18691
4 Ave & 9 St,-73.98876585,40.6705135,18568
Soissons Landing,-74.01486575603485,40.69231660719192,18547
14 St & 7 Ave,-73.98396846,40.663779,18408
Garfield Pl & 8 Ave,-73.97484126,40.6711978,18273
14 St & 5 Ave,-73.98895053,40.666287,18107
W 104 St & Amsterdam Ave,-73.9662173778,40.7989937,18086
Smith St & 3 St,-73.99599099,40.6787242,17933
Carroll St & Bond St,-73.99037292,40.6786115,17773
W 36 St & 9 Ave,-73.99516761302948,40.75462324029105,17758
Court St & Nelson St,-73.99869893,40.6763947,17668
