,longitude,latitude,usage
Pearl St & Hanover Square,-74.00926027,40.7047177,52607
W 84 St & Columbus Ave,-73.97283406,40.78499979,52584
Reade St & Broadway,-74.00562789,40.71450451,51629
Lexington Ave & E 36 St,-73.9788007736206,40.7475739589548,51576
William St & Pine St,-74.00887308,40.70717936,51406
Dean St & 4 Ave,-73.97895137,40.68312489,51362
Spruce St & Nassau St,-74.00552427,40.71146364,51174
Cadman Plaza E & Red Cross Pl,-73.98971773,40.69991755,50799
Catherine St & Monroe St,-73.99682619,40.71117444,50720
W 89 St & Columbus Ave,-73.97041561,40.7882213,50700
Schermerhorn St & Bond St,-73.98451656103134,40.688417427540834,50697
Jay St & Tech Pl,-73.987167,40.695065,50465
Cherry St,-73.97948148,40.71219906,50303
5 Ave & E 103 St,-73.95249933,40.7922553,50071
3 Ave & E 62 St,-73.96526895,40.76312584,49877
E 84 St & 1 Ave,-73.95068615,40.77565541,49710
Maiden Ln & Pearl St,-74.00731853,40.70706456,49694
St James Pl & Oliver St,-73.99851193,40.71307916,49606
Centre St & Worth St,-74.00234482,40.71494807,49451
Clinton St & Joralemon St,-73.99337909,40.69239502,49269
Graham Ave & Conselyea St,-73.944507,40.715143,49089
Pike St & Monroe St,-73.99193043,40.71173107,48881
Meserole Ave & Manhattan Ave,-73.95299117,40.72708584,48777
Avenue D & E 8 St,-73.97574813,40.72368361,48349
Grand Army Plaza & Plaza St West,-73.97087984,40.6729679,48153
W 84 St & Broadway,-73.977112,40.7867947,48052
E 84 St & 3 Ave,-73.95512759685516,40.77755374298887,48003
E 91 St & 2 Ave,-73.94965589046478,40.78112229934166,47995
W 100 St & Broadway,-73.97041192,40.7973721,47666
Madison St & Clinton St,-73.98776323,40.71269042,46714
Park Pl & Church St,-74.00935515761375,40.71334184275907,46374
Hicks St & Montague St,-73.99595065,40.69512845,46250
W 18 St & 9 Ave,-74.00367558002472,40.7435337324616,46227
Columbia St & Rivington St,-73.98016555,40.71739973,46193
Nassau Ave & Russell St,-73.94434,40.72557,45768
Madison Ave & E 82 St,-73.96069399,40.7781314,45523
Water - Whitehall Plaza,-74.0127234,40.70255065,45449
E 43 St & 2 Ave,-73.97121414,40.75022392,44863
Kent Ave & S 11 St,-73.96841526031494,40.707644944175705,44610
Grand St & Havemeyer St,-73.95698119,40.71286844,44184
Broadway & Roebling St,-73.96063148975372,40.70924826276157,44150
Central Park West & W 100 St,-73.96286845207214,40.79406660818552,43848
Clinton Ave & Myrtle Ave,-73.968896,40.693261,43829
Berkeley Pl & 7 Ave,-73.97523209452629,40.675146838709786,43698
Greenpoint Ave & Manhattan Ave,-73.95394,40.73026,43591
Duane St & Greenwich St,-74.0104554,40.71748752,43575
5 Ave & E 63 St,-73.971518,40.766368,43452
Union Ave & N 12 St,-73.95242,40.71924,43403
N 12 St & Bedford Ave,-73.95484712,40.72079821,42583
W 43 St & 6 Ave,-73.98316936,40.75527307,42506
Madison St & Montgomery St,-73.984844,40.713126,42368
Lafayette Ave & Fort Greene Pl,-73.976682,40.68691865,42163
E 81 St & York Ave,-73.94989233,40.7728384,42072
John St & William St,-74.00722156,40.70862144,41909
Henry St & Atlantic Ave,-73.99612349,40.69089272,41575
W 106 St & Central Park West,-73.9605909006,40.7981856,41496
E 47 St & 1 Ave,-73.96784384,40.75206862,41342
7 Ave & Park Pl,-73.97324283,40.6776147,41328
W 78 St & Broadway,-73.98093133,40.78339981,41052
E 58 St &  1 Ave (NW Corner),-73.962658,40.759125,40503
McGuinness Blvd & Eagle St,-73.95284,40.73555,40429
6 Ave & W 34 St,-73.98805,40.74964,40259
E 72 St & Park Ave,-73.96409422159195,40.77118287540658,40231
Duffield St & Willoughby St,-73.9842844,40.69221589,40211
E 102 St & 1 Ave,-73.94164802,40.7869946,40202
W 74 St & Columbus Ave,-73.97754961,40.7785669,39720
E 81 St & 2 Ave,-73.95427465438843,40.77477944895728,39632
Market St & Cherry St,-73.99400398,40.71076228,39543
Frederick Douglass Blvd & W 117 St,-73.954692,40.805159,39525
Cadman Plaza West & Montague St,-73.990539,40.69383,39513
Riverside Dr & W 82 St,-73.98128127,40.78720869,39304
Carroll St & Smith St,-73.99475825,40.680611,39116
Metropolitan Ave & Meeker Ave,-73.95234386,40.71413311,39083
W 40 St & 5 Ave,-73.982079,40.752269,39022
Stanton St & Mangin St,-73.97628939,40.71782143,38953
Adelphi St & Myrtle Ave,-73.97178913,40.69308257,38789
E 88 St & 1 Ave,-73.9488134,40.778301,38739
Huron St & Franklin St,-73.95826,40.73266,38491
5 Ave & E 93 St,-73.957481,40.7857851,38446
E 58 St & Madison Ave,-73.97209525108337,40.76302594280519,38244
Hope St & Union Ave,-73.95141312,40.71167351,38185
Harrison St & Hudson St,-74.0090009,40.71870987,37917
Frederick Douglass Blvd & W 112 St,-73.957145,40.801694,37916
Amsterdam Ave & W 66 St,-73.98470567,40.7746671,37846
Bialystoker Pl & Delancey St,-73.98261206,40.71622644,37783
State St & Smith St,-73.98912867,40.68926942,37560
E 77 St & 3 Ave,-73.95856158,40.77314236,37528
Leonard St & Nassau Ave,-73.94984364509583,40.7239567849954,37104
Plaza St West & Flatbush Ave,-73.97111473,40.6750207,37077
Atlantic Ave & Fort Greene Pl,-73.97632328,40.68382604,36998
W 87 St & Amsterdam Ave,-73.9747,40.78839,36993
E 65 St & 2 Ave,-73.96222069859505,40.76471851944339,36731
Lafayette Ave & St James Pl,-73.9647628,40.68851534,36561
46 Ave & 5 St,-73.95451,40.74731,36508
W 100 St & Manhattan Ave,-73.9645,40.795,36320
E 84 St & Park Ave,-73.95772073,40.77862688,36315
Cathedral Pkwy & Broadway,-73.96699104,40.804213,36242
E 97 St & Madison Ave,-73.953559,40.787801,36049
E 89 St & 3 Ave,-73.9521667,40.7806284,35985
Schermerhorn St & Court St,-73.99183362722397,40.69102925677968,35962
31 St & 23 Ave,-73.9125551,40.7747878,35962
3 St & Prospect Park West,-73.97363831,40.668132,35872
E 75 St & 3 Ave,-73.95772297,40.77112927,35810
W 82 St & Central Park West,-73.97137,40.78275,35754
5 Ave & 3 St,-73.98352355,40.6728155,35677
Avenue D & E 12 St,-73.97422494,40.72580614,35546
E 52 St & 2 Ave,-73.967416,40.756014,35364
St Nicholas Ave & Manhattan Ave,-73.953149,40.809725,35271
Roebling St & N 4 St,-73.95739,40.71469,35084
Riverside Dr & W 78 St,-73.98362492,40.78414472,35009
31 St & Newtown Ave,-73.9209334552288,40.7675487799971,34982
Lexington Ave & E 63 St,-73.96648977,40.76440023,34947
3 Ave & Schermerhorn St,-73.9796772,40.68683208,34938
W 92 St & Broadway,-73.9739,40.7921,34808
Flushing Ave & Vanderbilt Ave,-73.97077560424805,40.69795031569544,34739
Broadway & W 32 St,-73.98808416,40.74854862,34694
DeKalb Ave & Vanderbilt Ave,-73.96885458,40.68940747,34673
Willoughby Ave & Hall St,-73.96536851,40.69196035,34591
E 76 St & Park Ave,-73.96222088,40.773763,34549
Pleasant Ave & E 116 St,-73.9333349,40.7949879,34221
Congress St & Clinton St,-73.99520919,40.6881529,34092
