,longitude,latitude,usage
E 15 St & 3 Ave,-73.986923,40.734232,112791
E 33 St & 5 Ave,-73.98490707,40.74765947,112108
Ave A & E 11 St,-73.98175925016403,40.72854745023944,111246
W 4 St & 7 Ave S,-74.00293877,40.73401143,111017
W 20 St & 8 Ave,-74.00004031,40.74345335,110823
9 Ave & W 39 St,-73.99410143494606,40.756403523272496,110716
Broadway & W 56 St,-73.98192338,40.7652654,110283
7 Ave S & Bleecker St,-74.00363802909851,40.73213896287381,110199
W 59 St & 10 Ave,-73.988038,40.770513,109188
W 25 St & 6 Ave,-73.99144871,40.74395411,108699
W 54 St & 9 Ave,-73.98690506,40.76584941,108502
2 Ave & E 31 St,-73.97711,40.74299,108260
E 27 St & 1 Ave,-73.976806,40.739445,108077
Broadway & W 38 St,-73.98734897375107,40.7529728216068,107931
Broadway & W 51 St,-73.98336183,40.76228826,107672
W 42 St & 8 Ave,-73.99098507,40.7575699,107539
Hudson St & W 13 St,-74.0052741765976,40.74005708567285,106446
W 29 St & 9 Ave,-73.99839279,40.7500727,105914
E 7 St & Avenue A,-73.98379855,40.72621788,105853
Madison Ave & E 26 St,-73.98671329021454,40.742684734875695,105721
8 Ave & W 52 St,-73.9851615,40.76370739,105375
MacDougal St & Prince St,-74.00297088,40.72710258,105334
E 43 St & Madison Ave,-73.97896572947502,40.75354681867074,104951
Broadway & W 53 St,-73.98268129,40.76344058,104935
LaGuardia Pl & W 3 St,-73.99810231,40.72917025,104607
Sullivan St & Washington Sq,-73.99906065,40.73047747,103402
University Pl & E 8 St,-73.99490341544151,40.73143724085228,103351
W 47 St & 10 Ave,-73.99301222,40.76269882,102576
W 56 St & 8 Ave,-73.98313522338867,40.765959181657976,102460
W 15 St & 7 Ave,-73.99931783,40.73935542,102343
Orchard St & Grand St,-73.99067759513855,40.717318403855785,102341
Thompson St & Bleecker St,-73.99968780577183,40.72840059450829,101656
W 44 St & 5 Ave,-73.98014437,40.75500254,101486
11 Ave & W 59 St,-73.99046033620834,40.77149671054441,101252
W 64 St & Thelonious Monk Circle,-73.98918695747852,40.77515953434235,101191
Washington Pl & 6 Ave,-74.00026394,40.73224119,100093
E 39 St & 2 Ave,-73.973827958107,40.74803319428767,100082
E 22 St & 2 Ave,-73.98122549057007,40.73716919369882,99901
Spring St & Hudson St,-74.0076532959938,40.72583996792375,99899
1 Ave & E 30 St,-73.97536082,40.74144387,99733
Henry St & Grand St,-73.981095,40.714211,99382
Perry St & Bleecker St,-74.00483091,40.73535398,98834
St Marks Pl & 1 Ave,-73.98564945,40.72779126,98824
W 34 St & 11 Ave,-74.0021163,40.75594159,98035
E 48 St & 5 Ave,-73.97805914282799,40.75724567911726,97669
E 2 St & Avenue B,-73.98368779,40.72217444,97573
Allen St & Hester St,-73.99190759,40.71605866,97229
E 16 St & Irving Pl,-73.98797392845154,40.735367055605394,96822
W 26 St & 10 Ave,-74.002950346,40.749717753,96783
E 7 St & Ave B,-73.98131668567657,40.7251285241158,96740
Stanton St & Chrystie St,-73.99147535,40.72229346,96027
W 47 St & 9 Ave,-73.99007007479668,40.76153045158114,95928
E 9 St & 5 Ave,-73.99581670761108,40.73275887045087,95592
6 Ave & Broome St,-74.00473,40.72431,95581
Rivington St & Ridge St,-73.98329859,40.71850211,95054
W 56 St & 6 Ave,-73.97722479,40.76340613,94998
E 20 St & 2 Ave,-73.98205027,40.73587678,94702
E 20 St & Park Ave,-73.98751968,40.73827428,94614
E 53 St & Lexington Ave,-73.97069431,40.75828065,94215
E 27 St & Park Ave S,-73.9847157150507,40.74275179648995,93834
Barrow St & Hudson St,-74.00674436,40.73172428,93717
W 56 St & 10 Ave,-73.988639,40.768254,93552
W 25 St & 9 Ave,-74.0005722643582,40.74783260583772,93485
E 4 St & 2 Ave,-73.98978041,40.7262807,93226
E 10 St & Avenue A,-73.98142006,40.72740794,92875
W 12 St & Hudson St,-74.00558933615685,40.73752993301071,92698
E 47 St & 2 Ave,-73.97032517,40.75323098,92036
W 51 St & 6 Ave,-73.98042047,40.7606597,91803
Washington Pl & Broadway,-73.99404649,40.72903917,91534
E 11 St & 3 Ave,-73.98849,40.73127,91380
W 33 St & 10 Ave,-73.99937599897385,40.75377336836039,91228
Stanton St & Norfolk St,-73.986274,40.720747,91108
W 17 St & 8 Ave,-74.00149746,40.74177603,90679
W 63 St & Broadway,-73.98261428,40.77163851,90663
W 11 St & 6 Ave,-73.99800419,40.73532427,89756
W 50 St & 10 Ave,-73.99194359779358,40.76473420006519,89416
W 30 St & 8 Ave,-73.9952078461647,40.74965268472847,89338
Lexington Ave & E 29 St,-73.98215353488922,40.74311555376486,88786
Gramercy Park N & Gramercy Park E,-73.98509,40.73795,88639
W 49 St & 8 Ave,-73.98788205,40.76227205,88613
E 4 St & Ave B,-73.98265913128853,40.72334683218016,88279
Lexington Ave & E 36 St,-73.9788007736206,40.7475739589548,88127
W 55 St & 6 Ave,-73.978434,40.763189,87861
Greenwich St & Hubert St,-74.010065,40.721319,87807
Perry St & Greenwich Ave,-74.000939,40.735918,87727
Little West St & 1 Pl,-74.01677685,40.70569254,87226
5 Ave & E 29 St,-73.98683077,40.7451677,87152
E 7 St & Ave C,-73.97901266813278,40.72412944090093,86796
W 53 St & 10 Ave,-73.99061728,40.76669671,86033
Forsyth St & Canal St,-73.99422366,40.7158155,85998
Liberty St & Broadway,-74.01043382,40.70905623,85910
E 1 St & Bowery,-73.99213135242462,40.72486122254819,85736
8 Ave & W 27 St,-73.996637,40.747968,85554
E 26 St & 3 Ave,-73.98160636425018,40.74069317733043,85542
W 37 St & 5 Ave,-73.98338988,40.75038009,85513
8 Ave & W 24 St,-73.99807110428809,40.74591072834279,84875
Rivington St & Chrystie St,-73.9919254,40.72110063,84042
W 15 St & 10 Ave,-74.00747358798981,40.74275382865903,83315
Fulton St & Broadway,-74.009447,40.711066,83149
W 42 St & Dyer Ave,-73.99379968643188,40.75898481399634,82007
Grand St & Samuel Dickstein Plaza,-73.98417055606842,40.71511871996496,81240
E 14 St & Avenue B,-73.97772429,40.72938685,80646
Greenwich St & Perry St,-74.00697,40.73498,80471
W 46 St & 11 Ave,-73.99667444,40.76341379,80006
W 20 St & 5 Ave,-73.99103969335556,40.73972989238724,79690
Mercer St & Spring St,-73.99949601,40.72362738,79095
E 3 St & 1 Ave,-73.98783413,40.72467721,78593
E 2 St & Avenue A,-73.98583620786667,40.72307749068673,78583
Murray St & Greenwich St,-74.01122331619263,40.71485150526252,78260
E 5 St & Cooper Sq,-73.990993,40.72769,77272
Kenmare St & Elizabeth St,-73.9949,40.72054,76925
E 25 St & 1 Ave,-73.97738662,40.7381765,76924
E 17 St & 2 Ave,-73.98372530937195,40.73431166276575,76620
E 2 St & Avenue C,-73.98085795,40.7208736,76429
Bayard St & Baxter St,-73.99974372,40.71602118,76030
Centre St & Worth St,-74.00234482,40.71494807,75994
W 27 St & 6 Ave,-73.99062,40.74526,75654
E 40 St & 5 Ave,-73.9816324043,40.752062307,75471
E 5 St & Ave A,-73.98430064320564,40.72479007746337,75329
E 11 St & Avenue B,-73.97950418293476,40.72746420692392,75256
Division St & Bowery,-73.996732,40.714193,75195
Market St & Henry St,-73.99446353316307,40.71310702305908,75010
E 6 St & 2 Ave,-73.98840844631195,40.72737869323223,74909
E 53 St & 3 Ave,-73.96930575370789,40.75763227739443,74839
E 12 St & 3 Ave,-73.98889957,40.73223272,74641
Lafayette St & Grand St,-73.99879,40.72028,74519
MacDougal St & Washington Sq,-73.99852205,40.73226398,74163
Greenwich Ave & Charles St,-74.000271,40.735238,74073
Lispenard St & Broadway,-74.00247214,40.71939226,73813
River Ter & Warren St,-74.01587963104248,40.71759894980997,73567
Broadway & W 36 St,-73.98765428,40.75097711,73182
W 52 St & 6 Ave,-73.97982001304626,40.76132983124814,73157
W 17 St & 7 Ave,-73.99852573871613,40.74056423633952,72966
West Thames St,-74.01713445,40.70834698,72798
E 48 St & 3 Ave,-73.971878855,40.7546011026,72333
W 35 St & 8 Ave,-73.99280458705107,40.752762088742045,72124
Gansevoort St & Hudson St,-74.00520807425661,40.73937600789778,71944
W 35 St & 9 Ave,-73.9960889518261,40.75414519263519,71892
E 30 St & Park Ave S,-73.98303529,40.74444921,71876
Walker St & Baxter St,-73.999573,40.717411,71257
Forsyth St & Broome St,-73.99266288,40.71893904,71113
W 52 St & 11 Ave,-73.99392888,40.76727216,70524
Grand St & Greene St,-74.00238141417502,40.72170005235607,69721
Amsterdam Ave & W 66 St,-73.98470567,40.7746671,69632
E 56 St & Madison Ave,-73.972628,40.761573,69601
E 51 St & 2 Ave,-73.967641,40.755293,69459
Howard St & Lafayette St,-73.99973337,40.71910537,68558
E 19 St & 3 Ave,-73.98473765,40.73624527,68334
W 47 St & 6 Ave,-73.98255,40.758397,68276
Pike St & E Broadway,-73.99293911,40.71406667,67870
W 36 St & 9 Ave,-73.99516761302948,40.75462324029105,67721
E 6 St & Avenue B,-73.98185424,40.72453734,66948
E 51 St & 1 Ave,-73.96592976,40.75455731,66890
St James Pl & Oliver St,-73.99851193,40.71307916,66817
Peck Slip & South St,-74.00108054280281,40.7075188830923,66711
Murray St & West St,-74.01246,40.71503,66417
King St & Varick St,-74.00536268949507,40.72789701409023,66355
Bank St & Washington St,-74.00859207,40.7361967,66252
W Broadway & Spring St,-74.00165855884552,40.72494672359416,65958
7 Ave & W 55 St,-73.980973,40.764126,65878
W 10 St & Washington St,-74.00851495563984,40.73342399437081,65870
W 50 St & 9 Ave,-73.98917958140373,40.76360467795863,65269
E 31 St & 3 Ave,-73.97966069,40.74394314,64968
Greene St & Prince St,-73.99930492043495,40.72511734422387,64958
E 6 St & Avenue D,-73.97668709,40.72228087,64596
E Houston St & Columbia St,-73.97871628403664,40.71978635452822,64500
1 Ave & E 44 St,-73.96905301,40.75001986,64356
Hudson St & Reade St,-74.0091059,40.71625008,64347
South St & Gouverneur Ln,-74.00670227,40.70355377,64199
E 53 St & Madison Ave,-73.97402311,40.7597108,63198
Clinton St & Cherry St,-73.98672603070736,40.711471394469264,63186
William St & Pine St,-74.00887308,40.70717936,62953
Lexington Ave & E 26 St,-73.983293,40.741459,62720
E 35 St & Madison Ave,-73.98255586624146,40.74848023448579,62371
South St & Whitehall St,-74.01234218,40.70122128,62177
Morton St & Washington St,-74.00887,40.73115,62093
Leonard St & Church St,-74.005549,40.717571,61997
E 51 St & Lexington Ave,-73.97207836,40.75714758,61544
E 9 St & Avenue C,-73.97768752,40.72521311,60978
6 Ave & Walker St,-74.0052238852195,40.7197920901383,59814
Bank St & Hudson St,-74.00618026,40.73652889,59783
Watts St & Greenwich St,-74.00965965,40.72405549,59704
Cliff St & Fulton St,-74.00495,40.70838,59365
W 48 St &  Rockefeller Plaza,-73.97929430007935,40.75776935448309,59242
Warren St & W Broadway,-74.00910627,40.71473993,59082
Broadway & Morris St,-74.01321887969969,40.705945132708806,58459
E 12 St & Ave C,-73.976831,40.727243,57056
W Broadway & W Houston St,-74.000472,40.726378,56519
N Moore St & Hudson St,-74.00844320654869,40.71996118117138,56310
Fulton St & William St,-74.00655090808868,40.70960089363537,56060
E 47 St & 1 Ave,-73.96784384,40.75206862,55681
Washington St & Laight St,-74.0106,40.72231,54913
Avenue D & E 3 St,-73.97793172,40.72082834,54580
John St & William St,-74.00722156,40.70862144,54385
W 51 St & Rockefeller Plaza,-73.97811613976955,40.75973805251143,54270
E 2 St & 2 Ave,-73.99069656,40.72502876,54043
E 43 St & 2 Ave,-73.97121414,40.75022392,53699
E 5 St & Avenue C,-73.97995466,40.72299208,53360
Old Slip & South St,-74.007867872715,40.70336686695866,53307
E 13 St & Avenue A,-73.98067966103554,40.72966729392978,53167
E 44 St & 2 Ave,-73.97138714790344,40.75118387463277,52850
Columbia St & Rivington St,-73.98016555,40.71739973,52814
6 Ave & Canal St,-74.00566443,40.72243797,52360
Rutgers St & Henry St,-73.99009689688683,40.71332151208186,51062
E 45 St & 3 Ave,-73.97282625,40.75255434,50749
Madison St & Montgomery St,-73.984844,40.713126,50524
Washington St & Barrow St,-74.008769094944,40.73191132323174,50032
W 36 St & 7 Ave,-73.989539,40.752149,49975
Reade St & Broadway,-74.00562789,40.71450451,49509
Spruce St & Nassau St,-74.00552427,40.71146364,49456
South End Ave & Albany St,-74.016538,40.709957,49038
Water St &  Fletcher St,-74.00559738278389,40.706410755236135,48769
Park Pl & Church St,-74.00935515761375,40.71334184275907,48399
Catherine St & Monroe St,-73.99682619,40.71117444,48173
Pearl St & Hanover Square,-74.00926027,40.7047177,47964
Albany St & Greenwich St,-74.013247,40.709267,47850
Ave D & E 8 St,-73.97574813,40.72368361,47777
Madison Av & E 51 St,-73.97513,40.75863,47389
South St & Pike St,-73.99161100387573,40.70991806921533,45303
Church St & Worth St,-74.00650128722191,40.71688538495366,44913
Maiden Ln & Pearl St,-74.00731853,40.70706456,44898
Broadway & Battery Pl,-74.01361706,40.70463334,44874
West Broadway & Watts St,-74.00314,40.72323,44571
Bialystoker Pl & Delancey St,-73.98261206,40.71622644,44314
Franklin St & W Broadway,-74.00666661,40.71911552,43977
Market St & Cherry St,-73.99400398,40.71076228,42668
Bus Slip & State St,-74.013942,40.701907,42607
W 43 St & 6 Ave,-73.98316936,40.75527307,42331
Cherry St,-73.97948148,40.71219906,42052
W 35 St & Dyer Ave,-73.99740189313889,40.754691750226016,41910
W 37 St & Broadway,-73.98770570755005,40.75227093837409,41578
Duane St & Hudson St,-74.00925,40.71703,41465
E 50 St & Park Ave,-73.974235,40.757334,40578
Dock St & Front St,-73.99253,40.702709,39453
Pike St & Monroe St,-73.99193043,40.71173107,39346
W 40 St & 7 Ave,-73.988154,40.754818,39343
Broadway & W 37 St,-73.98753523,40.75172632,39140
Delancey St & Eldridge St,-73.991479,40.719383,38984
W 52 St & 5 Ave,-73.97648516,40.75992262,38891
W 25 St & 8 Ave,-73.99732626293645,40.74649996333341,38553
Ave C & E 16 St,-73.97455215454102,40.72984830346529,38444
Water St & Gouverneur Ln,-74.00803416967392,40.70469667894968,38000
Hudson Blvd W & W 36 St,-73.99971440439913,40.75676475086503,37661
Harrison St & Hudson St,-74.0090009,40.71870987,37491
W 54 St & 6 Ave,-73.977242,40.761865,36711
Broad St & Bridge St,-74.01167797,40.70365182,36406
Madison St & Clinton St,-73.98776323,40.71269042,36162
Greenwich St & Rector St,-74.0135595202446,40.70806582380646,35146
Barclay St & Church St,-74.01020234,40.71291224,34065
Stanton St & Mangin St,-73.97628939,40.71782143,33263
E 7 St & Ave A,-73.98379855,40.72621788,32895
5 Ave & E 30 St,-73.98629487,40.7459849,31586
St James Pl & Pearl St,-74.00016545,40.71117416,29572
Spruce St & Gold St,-74.0043228,40.7103231,28936
Pitt St & Stanton St,-73.98178024,40.71926081,28346
W 26 St & 8 Ave,-73.99723551,40.74734825,28114
Whitehall St & Bridge St,-74.0131813287735,40.70366170524135,24901
Avenue D & E 10 St,-73.97515833377838,40.72506551015475,24848
Soissons Landing,-74.01486575603485,40.69231660719192,23266
E 2 St & Ave A,-73.98583620786667,40.72307749068673,22708
E 11 St & Ave B,-73.97950418293476,40.72746420692392,22220
Yankee Ferry Terminal,-74.01675585121666,40.68706579875912,21580
Laight St & Hudson St,-74.00771779,40.72185379,21093
E 6 St & Ave B,-73.98185424,40.72453734,20572
W 18 St & 9 Ave,-74.00367558002472,40.7435337324616,20424
E 10 St & Ave A,-73.98142006,40.72740794,20068
E 14 St & Ave B,-73.97772429,40.72938685,19986
W 40 St & 5 Ave,-73.982079,40.752269,18935
E 9 St & Ave C,-73.97768752,40.72521311,17660
Ave D & E 3 St,-73.97793172,40.72082834,16905
E 5 St & Ave C,-73.97995466,40.72299208,16563
E 6 St & Ave D,-73.97668709,40.72228087,15936
E 2 St & Ave C,-73.98085795,40.7208736,15784
Avenue D & E 12 St,-73.97422494,40.72580614,15684
E 2 St & Ave B,-73.98368779,40.72217444,14468
Amsterdam Ave & W 60 St,-73.98699113854883,40.77114812219016,14251
Madison Ave & E 51 St,-73.97513,40.75863,12768
W Broadway & Watts St,-74.00314,40.72323,11939
Water St & Fletcher St,-74.00559738278389,40.706410755236135,10765
Picnic Point,-74.02535319328308,40.68512559515415,9472
Stuyvesant Walk & 1 Av Loop,-73.97898383438587,40.732339777151054,7319
Ave D & E 10 St,-73.97515833377838,40.72506551015475,6705
South St & Broad St,-74.01089876890182,40.70188858913366,4698
Ave D & E 12 St,-73.97422494,40.72580614,4044
E 41 St & Madison Ave (SW corner),-73.97992193698882,40.752165280621966,3827
Morton St & West St,-74.01077985769007,40.73142106543068,1850
E 13 St & Ave A,-73.98067966103554,40.72966729392978,1723
Stuyvesant Walk & 1 Ave Loop,-73.97898383438587,40.732339777151054,1604
Pillar 7 Ave & Central Park S,-73.97907,40.76674,751
Pier 40 X2,-74.01169271324761,40.728486861173785,720
E 11 St & Broadway,-73.99158043,40.73261787,637
Pillar Washington Square E,-73.99572,40.73049,320
Pillar W 22 St & 10 Ave,-74.00452,40.74692,230
Pillar E 41 St & Madison Ave (SE Corner),-73.97968,40.7521,208
Pier 40 Dock Station,-74.0119797096122,40.72865963236461,202
Pillar W 41 St & 8 Ave,-73.99003,40.75641,74
Pillar E 16 St & 5 Ave,-73.99239,40.73726,58
Lab - NYC,-73.99646580219269,40.75404038449624,53
Pillar Ave D & E 3 St,-73.97793,40.72083,52
Pillar Greenwich St & Rector St,-74.01346,40.70817,29
Pillar Sullivan St & Washington Sq,-73.99906,40.73048,24
Pillar W 27 St & 7 Ave,-73.99392,40.74665,9
Lab - NYC - M,-73.9964658,40.7541804,7
Pillar Ave A & E 11 St,-73.98178,40.72861,6
Pillar E 13 St & 2 Ave,-73.98501,40.73139,4
Lab - NYC - Monolith,-73.9964658,40.7541804,2
Fairmount Ave,-74.01188646666667,40.72874736666667,1
