,longitude,latitude,usage
Broadway & W 58 St,-73.98169333,40.76695317,80135
E 11 St & 2 Ave,-73.98672378,40.73047309,79207
12 Ave & W 40 St,-74.00277668,40.76087502,79093
St Marks Pl & 2 Ave,-73.98713956,40.7284186,79078
E 16 St & 5 Ave,-73.99238967,40.73726186,78124
Mott St & Prince St,-73.99480012,40.72317958,77785
W 27 St & 7 Ave,-73.993915,40.746647,77378
6 Ave & W 33 St,-73.98848395,40.74901271,76519
E 39 St & 2 Ave,-73.9734419,40.74780373,76329
9 Ave & W 14 St,-74.00550867,40.7405826,76280
Broadway & W 41 St,-73.98658032,40.75513557,76022
E 12 St & 3 Ave,-73.98889957,40.73223272,75963
E 7 St & Avenue A,-73.98379855,40.72621788,75332
LaGuardia Pl & W 3 St,-73.99810231,40.72917025,75148
Washington Square E,-73.9957214,40.73049393,74989
W 26 St & 8 Ave,-73.99723551,40.74734825,74545
W 22 St & 8 Ave,-73.99915362,40.74475148,74348
W 25 St & 6 Ave,-73.99144871,40.74395411,74253
Broadway & W 32 St,-73.98808416,40.74854862,74046
Barclay St & Church St,-74.01020234,40.71291224,73751
E 20 St & 2 Ave,-73.98205027,40.73587678,73338
W Broadway & Spring St,-74.00154702,40.72490985,72623
W 15 St & 7 Ave,-73.99931783,40.73935542,70603
9 Ave & W 16 St,-74.00443172,40.74206539,70415
W 20 St & 7 Ave,-73.99726235,40.74238787,70330
Allen St & E Houston St,-73.989111,40.722055,70253
9 Ave & W 45 St,-73.9912551,40.76019252,69693
E 31 St & 3 Ave,-73.97966069,40.74394314,69085
Allen St & Rivington St,-73.98997825,40.72019576,68572
E 23 St & 1 Ave,-73.97809472,40.736502,67955
1 Ave & E 30 St,-73.97536082,40.74144387,67822
Washington St & Gansevoort St,-74.008119,40.739323,67797
E 3 St & 1 Ave,-73.98783413,40.72467721,67645
E 30 St & Park Ave S,-73.98303529,40.74444921,67609
E 40 St & 5 Ave,-73.9816324043,40.752062307,67230
E 58 St & 3 Ave,-73.96724467,40.76095756,67144
Central Park S & 6 Ave,-73.97634151,40.76590936,67137
E 13 St & Avenue A,-73.98057249,40.72955361,66770
W 16 St & The High Line,-74.00681753,40.74334935,66152
E 39 St & 3 Ave,-73.97604882,40.7489006,65986
W 49 St & 8 Ave,-73.98788205,40.76227205,65758
Broadway & W 29 St,-73.98855723,40.7462009,65657
E 24 St & Park Ave S,-73.98602213,40.74096374,65459
5 Ave & E 29 St,-73.98683077,40.7451677,64818
W 43 St & 10 Ave,-73.99461843,40.76009437,64308
W 45 St & 6 Ave,-73.98291153,40.7568001,64113
Broadway & W 49 St,-73.98442659,40.76064679,63858
Greenwich St & N Moore St,-74.01020609,40.72043411,63764
E 4 St & 2 Ave,-73.98978041,40.7262807,63548
Suffolk St & Stanton St,-73.98517977,40.72066442,63421
W 42 St & 8 Ave,-73.99098507,40.7575699,63246
E 11 St & 1 Ave,-73.98426726,40.72953837,63212
Sullivan St & Washington Sq,-73.99906065,40.73047747,62773
Forsyth St & Broome St,-73.99266288,40.71893904,62588
E 14 St & Avenue B,-73.97772429,40.72938685,62061
11 Ave & W 27 St,-74.005226,40.751396,61803
Allen St & Hester St,-73.99190759,40.71605866,61495
E 47 St & Park Ave,-73.97498696,40.75510267,60780
Canal St & Rutgers St,-73.98990025,40.71427487,60489
E 25 St & 2 Ave,-73.97973776,40.73912601,60252
W 37 St & 10 Ave,-73.9979009,40.75660359,60015
W 51 St & 6 Ave,-73.98042047,40.7606597,59923
E 15 St & 3 Ave,-73.986923,40.734232,59741
8 Ave & W 52 St,-73.9851615,40.76370739,59213
W 13 St & 7 Ave,-73.99994661,40.73781509,59088
E 10 St & 5 Ave,-73.99510132,40.73331967,58903
10 Ave & W 28 St,-74.00176802,40.75066386,58799
W 26 St & 10 Ave,-74.002950346,40.749717753,58733
West Thames St,-74.01713445,40.70834698,58613
W 56 St & 6 Ave,-73.97722479,40.76340613,57730
St Marks Pl & 1 Ave,-73.98564945,40.72779126,57160
W 20 St & 8 Ave,-74.00004031,40.74345335,56699
E 19 St & 3 Ave,-73.98473765,40.73624527,56591
11 Ave & W 41 St,-73.99884222,40.76030096,56129
9 Ave & W 18 St,-74.00366443,40.74317449,56006
Elizabeth St & Hester St,-73.996375,40.71729,55603
Liberty St & Broadway,-74.01043382,40.70905623,55245
E 33 St & 5 Ave,-73.98490707,40.74765947,55168
E 2 St & Avenue B,-73.98368779,40.72217444,54743
Pershing Square North,-73.977706,40.751873,54667
Washington Pl & Broadway,-73.99404649,40.72903917,54569
Bank St & Hudson St,-74.00618026,40.73652889,54489
E 2 St & 2 Ave,-73.99069656,40.72502876,54187
E 6 St & Avenue B,-73.98185424,40.72453734,54088
Stanton St & Chrystie St,-73.99147535,40.72229346,53685
Greenwich Ave & Charles St,-74.000271,40.735238,53347
E 16 St & Irving Pl,-73.98758561,40.73524276,53241
W 44 St & 5 Ave,-73.98014437,40.75500254,53171
Howard St & Centre St,-73.99973337,40.71910537,52632
E 20 St & Park Ave,-73.98751968,40.73827428,52418
E 9 St & Avenue C,-73.97768752,40.72521311,51906
E 20 St & FDR Drive,-73.97573881,40.73314259,51540
Mercer St & Spring St,-73.99949601,40.72362738,50961
W 29 St & 9 Ave,-73.99839279,40.7500727,49790
W 52 St & 11 Ave,-73.99392888,40.76727216,49581
Bayard St & Baxter St,-73.99974372,40.71602118,48822
Grand St & Greene St,-74.00234737,40.72165481,48781
MacDougal St & Washington Sq,-73.99852205,40.73226398,48516
E 11 St & Broadway,-73.99158043,40.73261787,48343
Shevchenko Pl & E 7 St,-73.990214,40.728145,48276
Cliff St & Fulton St,-74.00530063,40.70823502,48031
W 37 St & 5 Ave,-73.98338988,40.75038009,47871
1 Ave & E 18 St,-73.98024289,40.73416059,47660
Broadway & Battery Pl,-74.01361706,40.70463334,47526
FDR Drive & E 35 St,-73.97121214,40.744219,47429
Broadway & W 55 St,-73.98192338,40.7652654,47219
E 25 St & 1 Ave,-73.97738662,40.7381765,46821
11 Ave & W 59 St,-73.990541,40.771522,46764
Watts St & Greenwich St,-74.00965965,40.72405549,46449
Broadway & W 51 St,-73.98336183,40.76228826,46432
Washington Pl & 6 Ave,-74.00026394,40.73224119,45775
Lispenard St & Broadway,-74.00247214,40.71939226,45758
Perry St & Bleecker St,-74.00483091,40.73535398,45474
W 59 St & 10 Ave,-73.988038,40.770513,45181
W 14 St & The High Line,-74.00803013,40.74195138,44967
W 47 St & 10 Ave,-73.99301222,40.76269882,44816
6 Ave & Broome St,-74.004704,40.724399,44535
W 46 St & 11 Ave,-73.99667444,40.76341379,44495
W 53 St & 10 Ave,-73.99061728,40.76669671,43724
Broadway & W 36 St,-73.98765428,40.75097711,43370
2 Ave & E 58 St,-73.96478473,40.76020258,43224
Little West St & 1 Pl,-74.01677685,40.70569254,42979
E 48 St & 3 Ave,-73.971878855,40.7546011026,42973
South St & Gouverneur Ln,-74.00670227,40.70355377,42931
E 27 St & 1 Ave,-73.976806,40.739445,42662
Bank St & Washington St,-74.00859207,40.7361967,42580
Broadway & W 39 St,-73.98721619,40.75299641,42564
Henry St & Grand St,-73.981346,40.714215,42400
6 Ave & Canal St,-74.00566443,40.72243797,42066
E 45 St & 3 Ave,-73.97282625,40.75255434,41570
Rivington St & Chrystie St,-73.9919254,40.72110063,41500
W 45 St & 8 Ave,-73.98859651,40.75929124,41005
Franklin St & W Broadway,-74.00666661,40.71911552,40899
S 5 Pl & S 4 St,-73.960876,40.710451,40870
Forsyth St & Canal St,-73.99422366,40.7158155,40315
Fulton St & William St,-74.00653609,40.70955958,39971
Broadway & W 37 St,-73.98753523,40.75172632,39964
E 37 St & Lexington Ave,-73.978311,40.748238,39590
E 47 St & 2 Ave,-73.97032517,40.75323098,39426
Pearl St & Hanover Square,-74.00926027,40.7047177,39330
Centre St & Worth St,-74.00234482,40.71494807,39265
Norfolk St & Broome St,-73.98802084,40.7172274,39246
Hudson St & Reade St,-74.0091059,40.71625008,39018
1 Ave & E 44 St,-73.96905301,40.75001986,38978
Maiden Ln & Pearl St,-74.00731853,40.70706456,38860
Division St & Bowery,-73.9970468,40.71413089,38775
Murray St & West St,-74.013012,40.7149787,37781
Park Pl & Church St,-74.00937622,40.71336124,37590
Broadway & W 53 St,-73.98268129,40.76344058,37531
E 51 St & Lexington Ave,-73.97207836,40.75714758,37407
Reade St & Broadway,-74.00562789,40.71450451,37313
Clinton St & Grand St,-73.9870295,40.71559509,36956
W 52 St & 5 Ave,-73.97648516,40.75992262,36953
Pike St & E Broadway,-73.99293911,40.71406667,36633
E 56 St & Madison Ave,-73.972924,40.761628,36559
Spruce St & Nassau St,-74.00552427,40.71146364,35464
Metropolitan Ave & Bedford Ave,-73.96024116,40.71534825,35237
John St & William St,-74.00722156,40.70862144,35130
W 56 St & 10 Ave,-73.988639,40.768254,34835
South St & Whitehall St,-74.01234218,40.70122128,34815
York St & Jay St,-73.98656928,40.7014851,34108
E 53 St & Lexington Ave,-73.97069431,40.75828065,33996
William St & Pine St,-74.00887308,40.70717936,33846
E 59 St & Sutton Pl,-73.95920622,40.75849116,33602
Front St & Maiden Ln,-74.00612572,40.70530954,33531
Ashland Pl & Hanson Pl,-73.97805813,40.68528172,32879
E 2 St & Avenue C,-73.98085795,40.7208736,32855
E 41 St & Madison Ave,-73.979782,40.752141,32807
Duane St & Greenwich St,-74.0104554,40.71748752,32654
Warren St & Church St,-74.00910627,40.71473993,32273
E 56 St & 3 Ave,-73.96759673,40.75934501,32258
E 5 St & Avenue C,-73.97995466,40.72299208,32066
W 52 St & 9 Ave,-73.98789473,40.76461837,31905
Wythe Ave & Metropolitan Ave,-73.963198,40.716887,31527
Joralemon St & Adams St,-73.98963911,40.69246277,31396
E 33 St & 1 Ave,-73.97434726,40.74315566,31379
St James Pl & Oliver St,-73.99851193,40.71307916,30994
E 53 St & Madison Ave,-73.97402311,40.7597108,30985
Front St & Washington St,-73.98940236,40.70255088,30712
State St & Smith St,-73.98912867,40.68926942,30685
W 34 St & 11 Ave,-74.0021163,40.75594159,30522
E 52 St & 2 Ave,-73.967416,40.756014,30402
Rivington St & Ridge St,-73.98329859,40.71850211,30276
E 55 St & 2 Ave,-73.96603308,40.75797322,28703
DeKalb Ave & Hudson Ave,-73.981013,40.689888,28640
Lawrence St & Willoughby St,-73.98631746,40.69236178,27735
Leonard St & Church St,-74.005549,40.717571,27214
E 51 St & 1 Ave,-73.96592976,40.75455731,27185
Bus Slip & State St,-74.013942,40.701907,27064
Catherine St & Monroe St,-73.99682619,40.71117444,26986
W 54 St & 9 Ave,-73.98690506,40.76584941,26687
Madison St & Montgomery St,-73.984844,40.713126,26607
Old Fulton St,-73.99383605,40.70277159,26363
E 55 St & Lexington Ave,-73.97031366,40.75968085,26360
Water - Whitehall Plaza,-74.0127234,40.70255065,26129
Old Slip & Front St,-74.00838676,40.7037992,25870
Madison St & Clinton St,-73.98776323,40.71269042,25471
Columbia St & Rivington St,-73.98016555,40.71739973,25285
Harrison St & Hudson St,-74.0090009,40.71870987,25173
Clinton Ave & Myrtle Ave,-73.968896,40.693261,25051
E 6 St & Avenue D,-73.97668709,40.72228087,24748
Cherry St,-73.97948148,40.71219906,24432
Avenue D & E 3 St,-73.97793172,40.72082834,24424
W 11 St & 6 Ave,-73.99800419,40.73532427,24401
E 47 St & 1 Ave,-73.96784384,40.75206862,24182
Bialystoker Pl & Delancey St,-73.98261206,40.71622644,24163
Stanton St & Mangin St,-73.97628939,40.71782143,23835
Hicks St & Montague St,-73.99595065,40.69512845,23820
Dean St & 4 Ave,-73.97895137,40.68312489,23557
Jay St & Tech Pl,-73.987167,40.695065,23281
E 43 St & 2 Ave,-73.97121414,40.75022392,23000
Clark St & Henry St,-73.99344559,40.69760127,22633
Henry St & Atlantic Ave,-73.99612349,40.69089272,21928
Atlantic Ave & Furman St,-73.9999786,40.69165183,20994
Pike St & Monroe St,-73.99193043,40.71173107,20907
W 49 St & 5 Ave,-73.97787642,40.75795248,20417
Atlantic Ave & Fort Greene Pl,-73.97632328,40.68382604,20411
Broad St & Bridge St,-74.01167797,40.70365182,20262
Market St & Cherry St,-73.99400398,40.71076228,20210
Adelphi St & Myrtle Ave,-73.97178913,40.69308257,20174
St James Pl & Pearl St,-74.00016545,40.71117416,19568
Pershing Square South,-73.97791,40.751581,19507
Pearl St & Anchorage Pl,-73.98765762,40.70281858,19407
Bond St & Schermerhorn St,-73.98410637,40.68807003,18975
Peck Slip & Front Street,-74.00167,40.707873,18846
Johnson St & Gold St,-73.98362464,40.69474881,17674
Avenue D & E 8 St,-73.97574813,40.72368361,17487
Cadman Plaza West & Montague St,-73.990539,40.69383,17112
Cadman Plaza E & Tillary St,-73.99014892,40.69597683,16439
Clinton St & Joralemon St,-73.99337909,40.69239502,16380
Lafayette Ave & Fort Greene Pl,-73.976682,40.68691865,16206
Cumberland St & Lafayette Ave,-73.97265183,40.68753406,16164
Willoughby St & Fleet St,-73.9813018,40.69196566,16044
Fulton St & Waverly Ave,-73.9659641,40.68317813,15806
S 4 St & Wythe Ave,-73.96590294,40.71285887,15627
Laight St & Hudson St,-74.00771779,40.72185379,15511
Washington Ave & Park Ave,-73.96751037,40.69610226,15015
Fulton St & Rockwell Pl,-73.979382,40.688226,14920
S 3 St & Bedford Ave,-73.96264403,40.71260486,14776
DeKalb Ave & Vanderbilt Ave,-73.96885458,40.68940747,14561
Willoughby Ave & Hall St,-73.96536851,40.69196035,14395
Broadway & Berry St,-73.96525063,40.71044554,14103
Grand St & Havemeyer St,-73.95698119,40.71286844,13886
DeKalb Ave & S Portland Ave,-73.97493121,40.68981035,13579
Pitt St & Stanton St,-73.98178024,40.71926081,13481
Duffield St & Willoughby St,-73.9842844,40.69221589,13436
Shevchenko Pl & E 6 St,-73.990214,40.728145,12702
Clinton St & Tillary St,-73.991218,40.696192,12465
Pershing Square N,-73.97770164,40.75188406,12180
Cadman Plaza E & Red Cross Pl,-73.98971773,40.69991755,11794
Flushing Ave & Carlton Ave,-73.97350332,40.69788349,11422
Front St & Gold St,-73.982578,40.70224,11360
Washington Park,-73.97372989,40.69178232,11226
Fulton St & Grand Ave,-73.9614583,40.68223166,11152
S Portland Ave & Hanson Pl,-73.97431458,40.68539567,11135
Henry St & Poplar St,-73.991454,40.700469,11132
Columbia Heights & Cranberry St,-73.99548059,40.70037867,10674
Emerson Pl & Myrtle Ave,-73.96223558,40.69363137,10621
Lefferts Pl & Franklin Ave,-73.9557689392,40.680342423,10490
Clermont Ave & Lafayette Ave,-73.96968902,40.68764484,10390
Willoughby Ave & Walworth St,-73.95381995,40.69331716,10072
Avenue D & E 12 St,-73.97422494,40.72580614,10015
Kent Ave & S 11 St,-73.96834101,40.70827295,9922
Monroe St & Bedford Ave,-73.95380904,40.6851443,9474
W 43 St & 6 Ave,-73.98316936,40.75527307,9242
Clinton Ave & Flushing Ave,-73.96986848,40.69794,8881
Concord St & Bridge St,-73.98476437,40.69766564,8793
Lafayette Ave & St James Pl,-73.9647628,40.68851534,8750
Lafayette Ave & Classon Ave,-73.96023854,40.68900443,8575
Fulton St & Clermont Ave,-73.96922273,40.68415748,8370
Washington Ave & Greene Ave,-73.96563307,40.68650065,8180
Clermont Ave & Park Ave,-73.97129668,40.69573398,8130
Gallatin Pl & Livingston St,-73.98707105,40.69028437,8048
Nassau St & Navy St,-73.98068914,40.69839895,7907
Lexington Ave & Classon Ave,-73.95928168,40.68676793,7876
3 Ave & Schermerhorn St,-73.9796772,40.68683208,7820
DeKalb Ave & Skillman St,-73.95643107,40.6906495,7187
Hancock St & Bedford Ave,-73.95399026,40.68216564,7165
State St,-74.01427023,40.70251526,6196
Myrtle Ave & St Edwards St,-73.97703874,40.69327018,6126
Franklin Ave & Myrtle Ave,-73.958089,40.694528,5888
Carlton Ave & Park Ave,-73.97355569,40.69580705,5629
Pershing Square S,-73.97798848,40.75149263,5242
E 33 St & 2 Ave,-73.976056,40.744023,5140
Macon St & Nostrand Ave,-73.9500479759,40.6809833854,4873
Bedford Ave & S 9th St,-73.96408963,40.70853074,4676
Monroe St & Classon Ave,-73.95881081,40.6845683,4311
Hanover Pl & Livingston St,-73.98263429,40.68864636,3885
E 48 St & Madison Ave,-73.976684,40.75666,3619
Park Ave & St Edwards St,-73.97803415,40.69608941,3486
Sands St & Gold St,-73.98271933,40.69986937,2841
Sands St & Navy St,-73.979927,40.699773,2046
W 13 St & 5 Ave,-73.99453948,40.73543934,1975
Railroad Ave & Kay Ave,-73.97100056,40.70531194,1721
Church St & Leonard St,-74.00583475,40.71743998,1392
Montague St & Clinton St,-73.99215922,40.69424674,918
7 Ave & Farragut St,-73.97332996,40.69892054,911
