,longitude,latitude,usage
Allen St & E Houston St,-73.989111,40.722055,76716
Broadway & W 49 St,-73.98442659,40.76064679,76210
Broadway & W 41 St,-73.98658032,40.75513557,75632
Greenwich St & N Moore St,-74.01020609,40.72043411,75626
Washington Pl & Broadway,-73.99404649,40.72903917,74634
E 33 St & 5 Ave,-73.98490707,40.74765947,73024
E 13 St & Avenue A,-73.98057249,40.72955361,72901
2 Ave & E 31 St,-73.97706058,40.74290902,72793
E 3 St & 1 Ave,-73.98783413,40.72467721,72781
W 20 St & 8 Ave,-74.00004031,40.74345335,72762
Suffolk St & Stanton St,-73.98517977,40.72066442,72720
E 4 St & 2 Ave,-73.98978041,40.7262807,72683
E 31 St & 3 Ave,-73.97966069,40.74394314,72309
E 2 St & Avenue B,-73.98368779,40.72217444,72095
W 56 St & 6 Ave,-73.97722479,40.76340613,71851
Sullivan St & Washington Sq,-73.99906065,40.73047747,71704
Forsyth St & Broome St,-73.99266288,40.71893904,70897
11 Ave & W 41 St,-73.99884222,40.76030096,70581
9 Ave & W 18 St,-74.00366443,40.74317449,69963
W 44 St & 5 Ave,-73.98014437,40.75500254,69844
Canal St & Rutgers St,-73.98990025,40.71427487,69806
E 11 St & 1 Ave,-73.98426726,40.72953837,69759
W 13 St & 7 Ave,-73.99994661,40.73781509,69035
Greenwich Ave & Charles St,-74.000271,40.735238,68870
W 26 St & 10 Ave,-74.002950346,40.749717753,67888
8 Ave & W 52 St,-73.9851615,40.76370739,67528
Broadway & W 55 St,-73.98192338,40.7652654,67461
West Thames St,-74.01713445,40.70834698,67360
E 16 St & Irving Pl,-73.98758561,40.73524276,67332
E 39 St & 3 Ave,-73.97604882,40.7489006,67266
W 37 St & 10 Ave,-73.9979009,40.75660359,67137
St Marks Pl & 1 Ave,-73.98564945,40.72779126,67033
W 51 St & 6 Ave,-73.98042047,40.7606597,66732
E 20 St & FDR Drive,-73.97573881,40.73314259,65955
Great Jones St,-73.99379025,40.72743423,65849
W 45 St & 8 Ave,-73.98859651,40.75929124,64904
Allen St & Hester St,-73.99190759,40.71605866,64886
11 Ave & W 59 St,-73.990541,40.771522,64694
W 14 St & The High Line,-74.00803013,40.74195138,64241
Shevchenko Pl & E 7 St,-73.990214,40.728145,63185
Bank St & Hudson St,-74.00618026,40.73652889,62570
Elizabeth St & Hester St,-73.996375,40.71729,61995
E 2 St & 2 Ave,-73.99069656,40.72502876,61835
MacDougal St & Washington Sq,-73.99852205,40.73226398,61611
Broadway & W 51 St,-73.98336183,40.76228826,60718
W 52 St & 5 Ave,-73.97648516,40.75992262,60562
Howard St & Centre St,-73.99973337,40.71910537,60516
E 10 St & 5 Ave,-73.99510132,40.73331967,60198
W 47 St & 10 Ave,-73.99301222,40.76269882,59921
FDR Drive & E 35 St,-73.97121214,40.744219,59765
W 29 St & 9 Ave,-73.99839279,40.7500727,59679
Little West St & 1 Pl,-74.01677685,40.70569254,59262
Stanton St & Chrystie St,-73.99147535,40.72229346,59080
E 25 St & 1 Ave,-73.97738662,40.7381765,58111
W 49 St & 8 Ave,-73.98788205,40.76227205,57485
E 6 St & Avenue B,-73.98185424,40.72453734,56687
Greenwich St & W Houston St,-74.008591,40.728846,56606
Broadway & Battery Pl,-74.01361706,40.70463334,56601
W 37 St & 5 Ave,-73.98338988,40.75038009,56301
Broadway & W 39 St,-73.98721619,40.75299641,55842
Washington Square E,-73.9957214,40.73049393,55742
Watts St & Greenwich St,-74.00965965,40.72405549,55684
Grand St & Greene St,-74.00234737,40.72165481,55180
W 52 St & 11 Ave,-73.99392888,40.76727216,55022
Liberty St & Broadway,-74.01043382,40.70905623,54573
Mercer St & Spring St,-73.99949601,40.72362738,54554
W 13 St & 5 Ave,-73.99453948,40.73543934,54260
Lispenard St & Broadway,-74.00247214,40.71939226,54166
E 40 St & 5 Ave,-73.9816324043,40.752062307,53890
Peck Slip & Front St,-74.00167,40.707873,53785
Bayard St & Baxter St,-73.99974372,40.71602118,53027
W 16 St & The High Line,-74.00681753,40.74334935,52758
E 27 St & 1 Ave,-73.976806,40.739445,52229
1 Ave & E 18 St,-73.98054420948029,40.73381219196632,51957
6 Ave & Broome St,-74.004704,40.724399,51861
W 53 St & 10 Ave,-73.99061728,40.76669671,51688
9 Ave & W 14 St,-74.00550867,40.7405826,51543
E 19 St & 3 Ave,-73.98473765,40.73624527,51301
1 Ave & E 44 St,-73.96905301,40.75001986,49977
E 45 St & 3 Ave,-73.97282625,40.75255434,49607
E 9 St & Avenue C,-73.97768752,40.72521311,49590
W 43 St & 6 Ave,-73.98316936,40.75527307,49450
South St & Gouverneur Ln,-74.00670227,40.70355377,49260
Washington Pl & 6 Ave,-74.00026394,40.73224119,49084
W 45 St & 6 Ave,-73.98291153,40.7568001,48184
Perry St & Bleecker St,-74.00483091,40.73535398,48138
Bank St & Washington St,-74.00859207,40.7361967,48014
E 11 St & Broadway,-73.99158043,40.73261787,47969
Forsyth St & Canal St,-73.99422366,40.7158155,47689
E 48 St & 3 Ave,-73.971878855,40.7546011026,47491
E 47 St & 2 Ave,-73.97032517,40.75323098,47308
W 56 St & 10 Ave,-73.988639,40.768254,47040
Pearl St & Hanover Square,-74.00926027,40.7047177,46855
W 46 St & 11 Ave,-73.99667444,40.76341379,46143
W 52 St & 9 Ave,-73.98789473,40.76461837,46046
Franklin St & W Broadway,-74.00666661,40.71911552,46014
6 Ave & Canal St,-74.00566443,40.72243797,45878
E 51 St & Lexington Ave,-73.97207836,40.75714758,45226
Hudson St & Reade St,-74.0091059,40.71625008,44957
Broadway & W 53 St,-73.98268129,40.76344058,44694
Norfolk St & Broome St,-73.98802084,40.7172274,44651
Centre St & Worth St,-74.00234482,40.71494807,44170
W 34 St & 11 Ave,-74.0021163,40.75594159,43877
Division St & Bowery,-73.9970468,40.71413089,43859
Rivington St & Chrystie St,-73.9919254,40.72110063,43387
Cliff St & Fulton St,-74.00530063,40.70823502,43243
Broadway & W 36 St,-73.98765428,40.75097711,42664
E 56 St & Madison Ave,-73.972924,40.761628,42438
Murray St & West St,-74.013012,40.7149787,42036
Broadway & W 37 St,-73.98753523,40.75172632,41995
South St & Whitehall St,-74.01234218,40.70122128,41889
Pike St & E Broadway,-73.99293911,40.71406667,41699
E 52 St & 2 Ave,-73.967416,40.756014,41591
W 11 St & 6 Ave,-73.99800419,40.73532427,41540
Bus Slip & State St,-74.013942,40.701907,41502
Fulton St & William St,-74.00653609,40.70955958,41134
Bialystoker Pl & Delancey St,-73.98261206,40.71622644,41045
Reade St & Broadway,-74.00562789,40.71450451,40409
E 2 St & Avenue C,-73.98085795,40.7208736,40280
Clinton St & Grand St,-73.9870295,40.71559509,39679
Leonard St & Church St,-74.005549,40.717571,39620
W 59 St & 10 Ave,-73.988038,40.770513,39502
Warren St & Church St,-74.00910627,40.71473993,38837
E 53 St & Madison Ave,-73.97402311,40.7597108,38619
Spruce St & Nassau St,-74.00552427,40.71146364,38523
Maiden Ln & Pearl St,-74.00731853,40.70706456,38434
E 53 St & Lexington Ave,-73.97069431,40.75828065,38291
Henry St & Grand St,-73.981346,40.714215,37394
William St & Pine St,-74.00887308,40.70717936,37191
Duane St & Greenwich St,-74.0104554,40.71748752,36401
Front St & Maiden Ln,-74.00612572,40.70530954,36086
E 5 St & Avenue C,-73.97995466,40.72299208,35847
John St & William St,-74.00722156,40.70862144,34760
W 54 St & 9 Ave,-73.98690506,40.76584941,34722
Lexington Ave & E 29 St,-73.98215353488922,40.74311555376486,34170
St James Pl & Oliver St,-73.99851193,40.71307916,33555
E 55 St & Lexington Ave,-73.97031366,40.75968085,31830
Harrison St & Hudson St,-74.0090009,40.71870987,31698
E 51 St & 1 Ave,-73.96592976,40.75455731,31569
Old Slip & Front St,-74.00838676,40.7037992,31532
E 6 St & Avenue D,-73.97668709,40.72228087,29334
Water - Whitehall Plaza,-74.0127234,40.70255065,29157
Avenue D & E 3 St,-73.97793172,40.72082834,29100
Madison St & Clinton St,-73.98776323,40.71269042,28917
Columbia St & Rivington St,-73.98016555,40.71739973,28656
Catherine St & Monroe St,-73.99682619,40.71117444,28490
E 43 St & 2 Ave,-73.97121414,40.75022392,27094
Stanton St & Mangin St,-73.97628939,40.71782143,26971
Cherry St,-73.97948148,40.71219906,26870
W 13 St & Hudson St,-74.00513872504234,40.73997354103409,26396
Broad St & Bridge St,-74.01167797,40.70365182,26363
Penn Station Valet,-73.99692445993422,40.751283596962296,25640
E 47 St & 1 Ave,-73.96784384,40.75206862,25635
Rivington St & Ridge St,-73.98329859,40.71850211,25335
E 48 St & Madison Ave,-73.976684,40.75666,24122
Market St & Cherry St,-73.99400398,40.71076228,24048
Madison St & Montgomery St,-73.984844,40.713126,23127
Pike St & Monroe St,-73.99193043,40.71173107,23116
W 63 St & Broadway,-73.98261428,40.77163851,20971
Avenue D & E 8 St,-73.97574813,40.72368361,20039
St James Pl & Pearl St,-74.00016545,40.71117416,19644
Laight St & Hudson St,-74.00771779,40.72185379,18214
Fulton St & Broadway,-74.009447,40.711066,16820
W Houston St & Hudson St,-74.00748842,40.72873888,16464
E 48 St & 5 Ave,-73.97805914282799,40.75724567911726,15459
Pitt St & Stanton St,-73.98178024,40.71926081,14798
E 40 St & Madison Ave,-73.98043155670166,40.75159368451112,13675
Avenue D & E 12 St,-73.97422494,40.72580614,13179
W 64 St & West End Ave,-73.98753759,40.77452835,12518
E 41 St & Madison Ave,-73.97992193698882,40.752165280621966,11625
Riverside Blvd & W 67 St,-73.98888587951659,40.777507027547976,8767
PABT Valet,-73.99379968643188,40.75898481399634,6277
Soissons Landing,-74.016398,40.692609,4791
Yankee Ferry Terminal,-74.016966,40.686931,4305
Lexington Ave & E 26 St,-73.98320928,40.74147286,2175
NYCBS Depot - DEL,-73.981933,40.716633,205
NYCBS Depot - FAR,-73.996764,40.751483,95
NYCBS Depot - STY,-73.976655,40.729193,14
NYCBS Depot - DYR,-73.99375051281822,40.75908809071208,3
