,longitude,latitude,usage
Allen St & Stanton St,-73.989111,40.722055,153224
E 44 St & Lexington Ave,-73.974996,40.752643,152795
1 Ave & E 18 St,-73.98054420948029,40.73381219196632,152474
Lexington Ave & E 24 St,-73.98409214,40.74025878,152077
W 45 St & 8 Ave,-73.98859651,40.75929124,152048
E 39 St & Lexington Ave,-73.97729203113158,40.7494985460252,152040
W 37 St & 10 Ave,-73.9979009,40.75660359,151903
E 14 St & 1 Ave,-73.98286700248718,40.73139303364151,151751
W 13 St & 7 Ave,-73.99994661,40.73781509,151127
W 20 St & 7 Ave,-73.99726235,40.74238787,150953
E 32 St & Park Ave,-73.98194829,40.7457121,150303
Broadway & W 48 St,-73.98486793041229,40.76017739537783,150222
E 31 St & 3 Ave,-73.97966069,40.74394314,149719
E 13 St & 2 Ave,-73.9853024482727,40.73153937464073,149709
North Moore St & Greenwich St,-74.0103006362915,40.72019521437465,149706
Allen St & Rivington St,-73.98997825,40.72019576,148704
1 Ave & E 6 St,-73.98616880178452,40.72633085971696,148108
W 13 St & 5 Ave,-73.99431,40.735445,147011
9 Ave & W 45 St,-73.9912551,40.76019252,146140
W 27 St & 6 Ave,-73.99062,40.74526,144306
Riverside Blvd & W 67 St,-73.98888587951659,40.777507027547976,144282
E 10 St & 2 Ave,-73.9865979552269,40.72970805644994,144078
E 20 St & FDR Dr,-73.9756813647,40.733208626522426,143956
4 Ave & E 12 St,-73.99011,40.732647,143895
Hudson St & W 13 St,-74.0052741765976,40.74005708567285,143340
W 42 St & 6 Ave,-73.98455,40.75492,143036
E 15 St & 3 Ave,-73.986923,40.734232,142591
E 2 St & Ave B,-73.98368779,40.72217444,142154
7 Ave S & Bleecker St,-74.00363802909851,40.73213896287381,141600
1 Ave & E 38 St,-73.971822,40.746202,141234
Centre St & Chambers St,-74.0046073,40.71273266,140411
E 40 St & 5 Ave,-73.9816324043,40.752062307,139777
Mercer St & Bleecker St,-73.99662137031554,40.72706363348306,139507
Broadway & W 56 St,-73.98192338,40.7652654,138732
1 Ave & E 16 St,-73.98165557,40.73221853,138376
W 22 St & 8 Ave,-73.99915362,40.74475148,137781
Greenwich St & W Houston St,-74.008591,40.728846,137701
St Marks Pl & 2 Ave,-73.98713956,40.7284186,137555
E 10 St & Ave A,-73.98142006,40.72740794,137322
Mott St & Prince St,-73.99480012,40.72317958,137246
FDR Drive & E 35 St,-73.97121214,40.744219,137038
Henry St & Grand St,-73.981095,40.714211,135582
E 41 St & Madison Ave (SE corner),-73.979635,40.752049,135296
Orchard St & Grand St,-73.99067759513855,40.717318403855785,134880
8 Ave & W 52 St,-73.9851615,40.76370739,134393
W 20 St & 10 Ave,-74.005141,40.745686,134389
W 20 St & 5 Ave,-73.99103969335556,40.73972989238724,134222
W 54 St & 9 Ave,-73.98737,40.76604,133433
6 Ave & W 45 St,-73.982631,40.756951,133058
5 Ave & E 30 St,-73.98629487,40.7459849,132300
Ave A & E 11 St,-73.98175925016403,40.72854745023944,132169
MacDougal St & Prince St,-74.00297088,40.72710258,131789
Broadway & W 41 St,-73.98658032,40.75513557,131282
E 23 St & 1 Ave,-73.97809472,40.736502,131171
W 18 St & 6 Ave,-73.99456405,40.73971301,131070
W 16 St & The High Line,-74.00681753,40.74334935,130666
E 17 St & Broadway,-73.990134,40.737006,129782
9 Ave & W 39 St,-73.99410143494606,40.756403523272496,129511
E 27 St & 1 Ave,-73.976806,40.739445,129273
E 11 St & 1 Ave,-73.98426726,40.72953837,127755
6 Ave & Broome St,-74.00473,40.72431,127744
LaGuardia Pl & W 3 St,-73.99810231,40.72917025,127202
St Marks Pl & 1 Ave,-73.98564945,40.72779126,126835
Broadway & W 38 St,-73.98734897375107,40.7529728216068,126332
W 56 St & 8 Ave,-73.98313522338867,40.765959181657976,125538
Broadway & W 53 St,-73.98268129,40.76344058,124780
Sullivan St & Washington Sq,-73.99906065,40.73047747,124706
E 33 St & 5 Ave,-73.98490707,40.74765947,124529
W 64 St & Thelonious Monk Circle,-73.98918695747852,40.77515953434235,124307
W 20 St & 8 Ave,-74.00004031,40.74345335,124268
E 16 St & Irving Pl,-73.98797392845154,40.735367055605394,124238
W 50 St & 10 Ave,-73.99194359779358,40.76473420006519,123536
9 Ave & W 18 St,-74.00366443,40.74317449,123218
Gramercy Park N & Gramercy Park E,-73.98509,40.73795,122767
E 25 St & 2 Ave,-73.97973776,40.73912601,122284
Broadway & E 19 St,-73.99006,40.73829,121780
Perry St & Bleecker St,-74.00483091,40.73535398,121628
W 53 St & 10 Ave,-73.99061728,40.76669671,120902
E 20 St & Park Ave,-73.98751968,40.73827428,120757
E 9 St & 5 Ave,-73.99581670761108,40.73275887045087,120427
W 63 St & Broadway,-73.98261428,40.77163851,120250
W 47 St & 10 Ave,-73.99301222,40.76269882,120105
Vesey St & Church St,-74.01047229766846,40.71221958009051,119545
E 22 St & 2 Ave,-73.98122549057007,40.73716919369882,119355
E 2 St & Ave C,-73.98085795,40.7208736,119342
Allen St & Hester St,-73.99191,40.71606,118804
11 Ave & W 59 St,-73.99046033620834,40.77149671054441,117673
E 4 St & 2 Ave,-73.98978041,40.7262807,117612
W 33 St & 10 Ave,-73.99937599897385,40.75377336836039,117497
Thompson St & Bleecker St,-73.99968780577183,40.72840059450829,116604
E 47 St & 2 Ave,-73.97032517,40.75323098,115467
E 27 St & Park Ave S,-73.9847157150507,40.74275179648995,115209
Broadway & W 51 St,-73.98336183,40.76228826,115192
Greenwich Ave & Charles St,-74.000271,40.735238,114990
E 2 St & Ave A,-73.98583620786667,40.72307749068673,114930
E 7 St & Ave B,-73.98131668567657,40.7251285241158,114877
W 56 St & 6 Ave,-73.97722479,40.76340613,114304
E 11 St & Ave B,-73.97950418293476,40.72746420692392,114261
W 42 St & 8 Ave,-73.99098507,40.7575699,114145
University Pl & E 8 St,-73.99490341544151,40.73143724085228,113462
Lafayette St & Grand St,-73.99879,40.72028,112916
E 48 St & 5 Ave,-73.97805914282799,40.75724567911726,112734
1 Ave & E 30 St,-73.97536082,40.74144387,112135
W 12 St & Hudson St,-74.00558933615685,40.73752993301071,112091
W 25 St & 9 Ave,-74.0005722643582,40.74783260583772,111897
E 7 St & Ave C,-73.97901266813278,40.72412944090093,111582
W 49 St & 8 Ave,-73.98788205,40.76227205,111537
W 47 St & 9 Ave,-73.99007007479668,40.76153045158114,111181
W 34 St & 11 Ave,-74.0021163,40.75594159,111161
Liberty St & Broadway,-74.01043382,40.70905623,111141
W 59 St & 10 Ave,-73.988038,40.770513,110649
E 1 St & Bowery,-73.99213135242462,40.72486122254819,110481
Stanton St & Chrystie St,-73.99147535,40.72229346,110001
Stanton St & Norfolk St,-73.986274,40.720747,109933
Rivington St & Ridge St,-73.98329859,40.71850211,109291
E 26 St & 3 Ave,-73.98160636425018,40.74069317733043,108950
W 26 St & 10 Ave,-74.002950346,40.749717753,108416
E 20 St & 2 Ave,-73.98205027,40.73587678,108371
7 Ave & W 55 St,-73.980973,40.764126,107866
Fulton St & Broadway,-74.009447,40.711066,107862
Kenmare St & Elizabeth St,-73.9949,40.72054,107539
Washington Pl & 6 Ave,-74.00026394,40.73224119,107413
W 56 St & 10 Ave,-73.988639,40.768254,107047
River Ter & Warren St,-74.01587963104248,40.71759894980997,106819
Madison Ave & E 26 St,-73.98671329021454,40.742684734875695,106710
W 44 St & 5 Ave,-73.98014437,40.75500254,106391
E 11 St & 3 Ave,-73.98849,40.73127,105686
W 35 St & 8 Ave,-73.99280458705107,40.752762088742045,105552
E 6 St & Ave B,-73.98185424,40.72453734,104994
Lexington Ave & E 36 St,-73.9788007736206,40.7475739589548,104843
Murray St & Greenwich St,-74.01122331619263,40.71485150526251,104385
W 15 St & 7 Ave,-73.99931783,40.73935542,103753
E 4 St & Ave B,-73.98265913128853,40.72334683218016,103501
E 5 St & Cooper Sq,-73.990993,40.72769,103477
W 30 St & 8 Ave,-73.9952078461647,40.74965268472847,103302
Washington Pl & Broadway,-73.99404649,40.72903917,102693
Barrow St & Hudson St,-74.00674436,40.73172428,102646
Rivington St & Chrystie St,-73.9919254,40.72110063,102425
W 55 St & 6 Ave,-73.978434,40.763189,101965
Grand St & Greene St,-74.00238141417502,40.72170005235607,100908
W 29 St & 9 Ave,-73.99839279,40.7500727,100880
E 14 St & Ave B,-73.97772429,40.72938685,99814
W 51 St & 6 Ave,-73.98042047,40.7606597,99149
E 48 St & 3 Ave,-73.971878855,40.7546011026,98240
E 53 St & 3 Ave,-73.96930575370789,40.75763227739443,97994
W 37 St & 5 Ave,-73.98338988,40.75038009,97939
Mercer St & Spring St,-73.99949601,40.72362738,97912
W 25 St & 6 Ave,-73.99144871,40.74395411,97625
Greenwich St & Perry St,-74.00697,40.73498,97145
8 Ave & W 27 St,-73.996637,40.747968,96900
Bayard St & Baxter St,-73.99974372,40.71602118,96079
E 30 St & Park Ave S,-73.98303529,40.74444921,95934
E 53 St & Lexington Ave,-73.97069431,40.75828065,95862
Fulton St & William St,-74.00655090808868,40.70960089363537,95532
Lispenard St & Broadway,-74.00247214,40.71939226,94872
E 17 St & 2 Ave,-73.98372530937195,40.73431166276575,94407
Forsyth St & Canal St,-73.99422366,40.7158155,93876
W 17 St & 8 Ave,-74.00149746,40.74177603,93779
W 17 St & 7 Ave,-73.99852573871613,40.74056423633952,93662
King St & Varick St,-74.00536268949507,40.72789701409023,93644
E 6 St & Ave D,-73.97668709,40.72228087,93538
W 25 St & 8 Ave,-73.99732626293645,40.74649996333341,93139
Centre St & Worth St,-74.00234482,40.71494807,92993
E 9 St & Ave C,-73.97768752,40.72521311,92882
Howard St & Lafayette St,-73.99973337,40.71910537,92300
Grand St & Samuel Dickstein Plaza,-73.98417055606842,40.71511871996496,92164
Walker St & Baxter St,-73.999573,40.717411,91435
E 51 St & 2 Ave,-73.967641,40.755293,91345
W 50 St & 9 Ave,-73.98917958140373,40.76360467795863,90991
Market St & Henry St,-73.99446353316307,40.71310702305908,90856
Water St & Fletcher St,-74.00559738278389,40.706410755236135,90646
Columbus Ave & W 59 St,-73.98464,40.76931,90205
2 Ave & E 31 St,-73.97711,40.74299,90197
W Broadway & Spring St,-74.00165855884552,40.72494672359416,90051
Spring St & Hudson St,-74.0076532959938,40.72583996792375,89818
Amsterdam Ave & W 66 St,-73.98470567,40.7746671,89706
W 42 St & Dyer Ave,-73.99379968643188,40.75898481399634,89570
Lexington Ave & E 29 St,-73.98215353488922,40.74311555376486,89441
Perry St & Greenwich Ave,-74.000939,40.735918,88069
Little West St & 1 Pl,-74.01677685,40.70569254,87922
E 3 St & 1 Ave,-73.98783413,40.72467721,87289
Greenwich St & Hubert St,-74.010065,40.721319,86961
South End Ave & Albany St,-74.016538,40.709957,86755
Cliff St & Fulton St,-74.00495,40.70838,86698
Greene St & Prince St,-73.99930492043495,40.72511734422387,85092
E 25 St & 1 Ave,-73.97738662,40.7381765,85009
Division St & Bowery,-73.99673,40.71419,84847
MacDougal St & Washington Sq,-73.99852205,40.73226398,84658
E 12 St & 3 Ave,-73.98889957,40.73223272,84531
Watts St & Greenwich St,-74.00965965,40.72405549,84188
W 11 St & 6 Ave,-73.99800419,40.73532427,84159
W 15 St & 10 Ave,-74.00747358798981,40.74275382865903,83566
W 46 St & 11 Ave,-73.99667444,40.76341379,83295
E 51 St & 1 Ave,-73.96592976,40.75455731,82978
E 5 St & Ave C,-73.97995466,40.72299208,82636
E 43 St & 2 Ave,-73.97121414,40.75022392,82029
E 13 St & Ave A,-73.98067966103554,40.72966729392978,81817
West Thames St,-74.01713445,40.70834698,81500
W 52 St & 5 Ave,-73.97648516,40.75992262,81367
Forsyth St & Broome St,-73.99266288,40.71893904,81315
Murray St & West St,-74.01246,40.71503,81067
W 10 St & Washington St,-74.00851495563984,40.73342399437081,80915
Hudson St & Reade St,-74.0091059,40.71625008,80861
Broadway & Morris St,-74.01321887969969,40.705945132708806,80800
E 19 St & 3 Ave,-73.98473765,40.73624527,80163
St James Pl & Oliver St,-73.99851193,40.71307916,79193
E 35 St & Madison Ave,-73.98255586624146,40.74848023448579,77926
Spruce St & Nassau St,-74.00552427,40.71146364,77003
Pike St & E Broadway,-73.99293911,40.71406667,76893
Bank St & Washington St,-74.00859207,40.7361967,76702
Warren St & W Broadway,-74.00910627,40.71473993,76289
Leonard St & Church St,-74.005549,40.717571,75397
W 36 St & 7 Ave,-73.989539,40.752149,75050
E 56 St & Madison Ave,-73.972628,40.761573,75040
W 52 St & 6 Ave,-73.97982001304626,40.76132983124814,74595
1 Ave & E 39 St,-73.97113,40.74714,74535
Ave D & E 3 St,-73.97793172,40.72082834,74457
W 47 St & 6 Ave,-73.98255,40.758397,73188
Peck Slip & South St,-74.00108054280281,40.7075188830923,72973
W 40 St & 7 Ave,-73.988154,40.754818,72940
E 2 St & 2 Ave,-73.99069656,40.72502876,72554
South St & Whitehall St,-74.01234218,40.70122128,71891
Broadway & W 36 St,-73.98765428,40.75097711,71360
Lexington Ave & E 26 St,-73.983293,40.741459,70670
Clinton St & Cherry St,-73.98672603070736,40.711471394469264,70358
E 53 St & Madison Ave,-73.97402311,40.7597108,70337
Pearl St & Hanover Square,-74.00926027,40.7047177,70092
E 47 St & 1 Ave,-73.96784384,40.75206862,70066
E 5 St & Ave A,-73.98430064320564,40.72479007746337,69975
W 48 St &  Rockefeller Plaza,-73.97929430007935,40.75776935448309,69615
E 44 St & 2 Ave,-73.97138714790344,40.75118387463277,69462
W Broadway & W Houston St,-74.000472,40.726378,69288
E 51 St & Lexington Ave,-73.97207836,40.75714758,69172
W 36 St & 9 Ave,-73.99516761302948,40.75462324029105,69083
William St & Pine St,-74.00887308,40.70717936,68624
Old Slip & South St,-74.007867872715,40.70336686695866,68416
Park Pl & Church St,-74.00935515761375,40.71334184275907,66389
South St & Gouverneur Ln,-74.00670227,40.70355377,66069
W 52 St & 11 Ave,-73.99392888,40.76727216,65802
W 43 St & 6 Ave,-73.98316936,40.75527307,65513
Bank St & Hudson St,-74.00618026,40.73652889,64877
E 12 St & Ave C,-73.976831,40.727243,64636
E Houston St & Columbia St,-73.97871628403664,40.71978635452822,64573
Franklin St & W Broadway,-74.00666661,40.71911552,63712
Washington St & Barrow St,-74.008769094944,40.73191132323174,63099
6 Ave & Canal St,-74.00566443,40.72243797,63019
Morton St & Washington St,-74.00887,40.73115,62138
E 45 St & 3 Ave,-73.97282625,40.75255434,62060
Maiden Ln & Pearl St,-74.00731853,40.70706456,60190
Washington Pl & Greene St,-73.99546380915461,40.72980619180496,59848
Washington St & Laight St,-74.0106,40.72231,59512
Reade St & Broadway,-74.00562789,40.71450451,59367
Albany St & Greenwich St,-74.013247,40.709267,59032
Hudson Blvd W & W 36 St,-73.99971440439913,40.75676475086503,59005
Rutgers St & Henry St,-73.99009689688683,40.71332151208186,58506
W 54 St & 6 Ave,-73.977242,40.761865,57675
Madison St & Montgomery St,-73.984844,40.713126,57588
Broadway & Battery Pl,-74.01361706,40.70463334,57503
Barclay St & Church St,-74.01020234,40.71291224,57470
Gansevoort St & Hudson St,-74.00520807425661,40.73937600789778,57165
E 6 St & 2 Ave,-73.98840844631195,40.72737869323223,57073
Delancey St & Eldridge St,-73.991479,40.719383,56692
W 51 St & Rockefeller Plaza,-73.97811613976955,40.75973805251143,56599
6 Ave & Walker St,-74.0052238852195,40.7197920901383,56341
Columbia St & Rivington St,-73.98016555,40.71739973,56247
Church St & Worth St,-74.00650128722191,40.71688538495366,56050
W 35 St & 9 Ave,-73.99645123326621,40.75425585988168,55600
Duane St & Hudson St,-74.00925,40.71703,54453
Ave C & E 16 St,-73.97455215454102,40.72984830346529,54439
Harrison St & Hudson St,-74.0090009,40.71870987,52536
Dock St & Front St,-73.99253,40.702709,51913
Catherine St & Monroe St,-73.99682619,40.71117444,51665
Greenwich St & Rector St,-74.0135595202446,40.70806582380646,51293
W 35 St & Dyer Ave,-73.99740189313889,40.754691750226016,50653
Market St & Cherry St,-73.99400398,40.71076228,49493
South St & Pike St,-73.99161100387573,40.70991806921533,49404
Madison Ave & E 51 St,-73.97513,40.75863,49374
1 Ave & E 44 St,-73.96905301,40.75001986,49364
E 11 St & Broadway,-73.99158043,40.73261787,47606
Bialystoker Pl & Delancey St,-73.98261206,40.71622644,47570
Bus Slip & State St,-74.013942,40.701907,47154
Ave D & E 8 St,-73.97574813,40.72368361,47036
W 37 St & Broadway,-73.98770570755005,40.75227093837409,45003
W Broadway & Watts St,-74.00314,40.72323,44213
Morton St & Greenwich St,-74.00887,40.73115,44173
Pike St & Monroe St,-73.99193043,40.71173107,43555
E 50 St & Park Ave,-73.974235,40.757334,41429
N Moore St & Hudson St,-74.00844320654869,40.71996118117138,40398
Cherry St,-73.97948148,40.71219906,40016
Madison St & Clinton St,-73.98776323,40.71269042,39939
Water St & Gouverneur Ln,-74.00803416967392,40.70469667894968,39121
Broad St & Bridge St,-74.01167797,40.70365182,39069
Broadway & W 37 St,-73.98753523,40.75172632,38315
W 18 St & 9 Ave,-74.00367558002472,40.7435337324616,37939
8 Ave & W 24 St,-73.99807110428809,40.74591072834279,37380
Stanton St & Mangin St,-73.97628939,40.71782143,36989
E 15 St & 5 Ave,-73.992949,40.736592,33854
Ave D & E 10 St,-73.97515833377838,40.72506551015475,32597
Pitt St & Stanton St,-73.98178024,40.71926081,32408
St James Pl & Pearl St,-74.00016545,40.71117416,31256
Liberty St & Nassau St,-74.00935482,40.70858894,30471
Laight St & Hudson St,-74.00771779,40.72185379,30390
Amsterdam Ave & W 60 St,-73.98699113854883,40.77114812219016,27390
Soissons Landing,-74.01486575603485,40.69231660719192,24756
Gold St & Frankfort St,-74.00354147,40.71069995,24049
E 24 St & Park Ave S,-73.98602213,40.74096374,22328
Yankee Ferry Terminal,-74.01675585121666,40.68706579875912,21805
Hudson St & N Moore St,-74.0086269379,40.719887998,20335
Washington Square E,-73.9957214,40.73049393,19317
Ave D & E 12 St,-73.97422494,40.72580614,19311
E 3 St & Ave A,-73.985112,40.723537,15996
W 20 St & 11 Ave,-74.007756,40.746745,14219
1 Ave & E 42 St,-73.970127,40.7487575,11804
Pearl St & Whitehall St,-74.013178,40.703144,10719
Stuyvesant Walk & 1 Ave Loop,-73.97898383438587,40.732339777151054,10626
Picnic Point,-74.02535319328308,40.68512559515415,10160
8 Ave & W 33 St,-73.993934,40.751551,7925
Vesey St & Greenwich St,-74.01113051087516,40.71254669463547,7901
W 51 St & 7 Ave,-73.98256,40.76167,7651
South St & Broad St,-74.01089876890182,40.70188858913366,5979
Whitehall St & Bridge St,-74.0131813287735,40.70366170524135,5027
Park Ave & E 42 St,-73.977706,40.751873,3624
John St & William St,-74.00722156,40.70862144,3341
Park Ave & E 41 St,-73.97791,40.751581,2636
Pier 40 X2,-74.01169271324761,40.728486861173785,611
Pillar W 27 St & 7 Ave,-73.99392,40.74665,141
Bike Mechanics at Riis Room A,-73.97468617200502,40.72522576938248,33
Lab - NYC - M,-73.9964658,40.7541804,14
Lab - NYC,-73.99646580219269,40.75404038449624,12
Pillar Broadway & W 25 St,-73.98919,40.74287,6
Fairmount Ave,-73.998191595,40.726328969,3
